id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
29075,29075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,Get 4 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29076,29076,11,Point::Stone,3,0,Dragon Stone x 3,Get 5 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29077,29077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 6 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29078,29078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 7 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29079,29079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 8 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29080,29080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 9 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29081,29081,6,TrainingField,10,0,Gravity Chamber (50G) x 10,Get 10 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29082,29082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 11 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29083,29083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 12 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29084,29084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 13 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29085,29085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 14 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29086,29086,6,SupportItem,15,0,Senzu Bean x 15,Get 15 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29087,29087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 16 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29088,29088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 17 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29089,29089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 18 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29090,29090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 19 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29091,29091,7,TrainingField,10,0,Gravity Chamber (150G) x 10,Get 20 wins in World Tournament,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29092,29092,11,Point::Stone,1,0,Dragon Stone x 1,Reach King Chappa Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29093,29093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x 1",Reach Hercule Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29094,29094,5,TrainingField,3,0,King Kai's Planet (10G) x 3,Reach Videl Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29095,29095,1,AwakeningItem,30,0,Gregory x 30,Reach Master Roshi Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29096,29096,6,SupportItem,10,0,Senzu Bean x 10,Reach Korin Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29097,29097,11,Point::Stone,1,0,Dragon Stone x 1,Reach Kami Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29098,29098,4,TrainingField,10,0,Snake Way x 10,Reach King Yemma Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29099,29099,8,TrainingField,5,0,Supreme Kai's Planet x 5,Reach King Kai Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29100,29100,11,Point::Stone,5,0,Dragon Stone x 5,Reach Supreme Kai Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29101,29101,20,AwakeningItem,1,0,Elder Kai x 1,Reach Elder Kai Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
29102,29102,11,Point::Stone,5,0,Dragon Stone x 5,Reach Beerus Tier,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30001,30001,11,Point::Stone,1,0,Dragon Stone x 1,"Score 10,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30002,30002,11,Point::Stone,1,0,Dragon Stone x 1,"Score 50,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30003,30003,6,SupportItem,2,0,Senzu Bean x 2,"Score 100,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30004,30004,1001,AwakeningItem,2,0,Turtle x 2,"Score 250,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30005,30005,6,SupportItem,3,0,Senzu Bean x 3,"Score 500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30006,30006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,"Score 1,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30007,30007,1002,AwakeningItem,2,0,Bulma x 2,"Score 1,500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30008,30008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 2,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30009,30009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,"Score 2,500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30010,30010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 3,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30011,30011,11,Point::Stone,3,0,Dragon Stone x 3,"Score 4,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30012,30012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 5,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30013,30013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x 2,"Score 6,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30014,30014,1,PotentialItem,500,0,AGL Potential Orb (S) x 500,"Score 6,300,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30015,30015,2,PotentialItem,500,0,TEQ Potential Orb (S) x 500,"Score 6,400,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30016,30016,3,PotentialItem,500,0,INT Potential Orb (S) x 500,"Score 6,500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30017,30017,4,PotentialItem,500,0,STR Potential Orb (S) x 500,"Score 6,600,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30018,30018,5,PotentialItem,500,0,PHY Potential Orb (S) x 500,"Score 6,700,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30019,30019,19,AwakeningItem,1,0,Supreme Kai x 1,"Score 7,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30020,30020,6,PotentialItem,300,0,AGL Potential Orb (M) x 300,"Score 7,300,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30021,30021,7,PotentialItem,300,0,TEQ Potential Orb (M) x 300,"Score 7,400,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30022,30022,8,PotentialItem,300,0,INT Potential Orb (M) x 300,"Score 7,500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30023,30023,9,PotentialItem,300,0,STR Potential Orb (M) x 300,"Score 7,600,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30024,30024,10,PotentialItem,300,0,PHY Potential Orb (M) x 300,"Score 7,700,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30025,30025,20,AwakeningItem,1,0,Elder Kai x 1,"Score 8,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30026,30026,11,PotentialItem,20,0,AGL Potential Orb (L) x 20,"Score 8,300,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30027,30027,12,PotentialItem,20,0,TEQ Potential Orb (L) x 20,"Score 8,400,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30028,30028,13,PotentialItem,20,0,INT Potential Orb (L) x 20,"Score 8,500,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30029,30029,14,PotentialItem,20,0,STR Potential Orb (L) x 20,"Score 8,600,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30030,30030,15,PotentialItem,20,0,PHY Potential Orb (L) x 20,"Score 8,700,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30031,30031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 9,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30032,30032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 10,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30033,30033,11,Point::Stone,2,0,Dragon Stone x 2,"Score 11,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30034,30034,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x 1","Score 12,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30035,30035,1005480,Card,1,765122,Hercule Statue (Platinum) x 1,"Score 13,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30036,30036,11,Point::Stone,3,0,Dragon Stone x 3,"Score 14,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30037,30037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,"Score 15,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30038,30038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 16,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30039,30039,11,Point::Stone,2,0,Dragon Stone x 2,"Score 17,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30040,30040,19,AwakeningItem,1,0,Supreme Kai x 1,"Score 18,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30041,30041,20,AwakeningItem,1,0,Elder Kai x 1,"Score 19,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30042,30042,11,Point::Stone,3,0,Dragon Stone x 3,"Score 20,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30043,30043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 21,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30044,30044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 22,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30045,30045,1015620,Card,1,0,Gotenks x 1,"Score 23,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30046,30046,1012230,Card,1,0,Grand Kai [AGL] x 1,"Score 24,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30047,30047,1012240,Card,1,0,Grand Kai [TEQ] x 1,"Score 25,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30048,30048,1012250,Card,1,0,Grand Kai [INT] x 1,"Score 26,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30049,30049,1012260,Card,1,0,Grand Kai [STR] x 1,"Score 27,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30050,30050,1012270,Card,1,0,Grand Kai [PHY] x 1,"Score 28,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30051,30051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 29,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30052,30052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x 2,"Score 30,000,000 pts. in World Tournament",2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30053,30053,11,Point::Stone,1,0,Dragon Stone x 1,Win 2 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30054,30054,1001,AwakeningItem,5,0,Turtle x 5,Win 3 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30055,30055,1002,AwakeningItem,5,0,Bulma x 5,Win 4 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30056,30056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,Win 5 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30057,30057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 6 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30058,30058,11,Point::Stone,2,0,Dragon Stone x 2,Win 7 World Tournaments in a row,2024-06-05 09:25:47.129195,2024-06-05 09:25:47.129195
30059,30059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 8 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30060,30060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 9 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30061,30061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,Win 10 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30062,30062,19,AwakeningItem,1,0,Supreme Kai x 1,Win 11 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30063,30063,20,AwakeningItem,1,0,Elder Kai x 1,Win 12 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30064,30064,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x 1",Win 13 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30065,30065,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,Win 14 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30066,30066,11,Point::Stone,5,0,Dragon Stone x 5,Win 15 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30067,30067,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x 1",Win 16 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30068,30068,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,Win 17 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30069,30069,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 18 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30070,30070,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,Win 19 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30071,30071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,Win 20 World Tournaments in a row,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30072,30072,11,Point::Stone,1,0,Dragon Stone x 1,Get 1 win in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30073,30073,11,Point::Stone,1,0,Dragon Stone x 1,Get 2 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30074,30074,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,Get 3 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30075,30075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,Get 4 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30076,30076,11,Point::Stone,3,0,Dragon Stone x 3,Get 5 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30077,30077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 6 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30078,30078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 7 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30079,30079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 8 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30080,30080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 9 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30081,30081,6,TrainingField,10,0,Gravity Chamber (50G) x 10,Get 10 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30082,30082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 11 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30083,30083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 12 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30084,30084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 13 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30085,30085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 14 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30086,30086,6,SupportItem,15,0,Senzu Bean x 15,Get 15 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30087,30087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 16 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30088,30088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x 1,Get 17 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30089,30089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 18 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30090,30090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 19 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30091,30091,7,TrainingField,10,0,Gravity Chamber (150G) x 10,Get 20 wins in World Tournament,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30092,30092,11,Point::Stone,1,0,Dragon Stone x 1,Reach King Chappa Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30093,30093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x 1",Reach Hercule Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30094,30094,5,TrainingField,3,0,King Kai's Planet (10G) x 3,Reach Videl Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30095,30095,1,AwakeningItem,30,0,Gregory x 30,Reach Master Roshi Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30096,30096,6,SupportItem,10,0,Senzu Bean x 10,Reach Korin Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30097,30097,11,Point::Stone,1,0,Dragon Stone x 1,Reach Kami Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30098,30098,4,TrainingField,10,0,Snake Way x 10,Reach King Yemma Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30099,30099,8,TrainingField,5,0,Supreme Kai's Planet x 5,Reach King Kai Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30100,30100,11,Point::Stone,5,0,Dragon Stone x 5,Reach Supreme Kai Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30101,30101,20,AwakeningItem,1,0,Elder Kai x 1,Reach Elder Kai Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
30102,30102,11,Point::Stone,5,0,Dragon Stone x 5,Reach Beerus Tier,2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31001,31001,11,Point::Stone,1,0,Dragon Stone x 1,"Score 10,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31002,31002,11,Point::Stone,1,0,Dragon Stone x 1,"Score 50,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31003,31003,6,SupportItem,2,0,Senzu Bean x 2,"Score 100,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31004,31004,1001,AwakeningItem,2,0,Turtle x 2,"Score 250,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31005,31005,6,SupportItem,3,0,Senzu Bean x 3,"Score 500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31006,31006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,"Score 1,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31007,31007,1002,AwakeningItem,2,0,Bulma x 2,"Score 1,500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31008,31008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 2,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31009,31009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,"Score 2,500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31010,31010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 3,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31011,31011,11,Point::Stone,3,0,Dragon Stone x 3,"Score 4,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31012,31012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 5,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31013,31013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x 2,"Score 6,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31014,31014,1,PotentialItem,500,0,AGL Potential Orb (S) x 500,"Score 6,300,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31015,31015,2,PotentialItem,500,0,TEQ Potential Orb (S) x 500,"Score 6,400,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31016,31016,3,PotentialItem,500,0,INT Potential Orb (S) x 500,"Score 6,500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31017,31017,4,PotentialItem,500,0,STR Potential Orb (S) x 500,"Score 6,600,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31018,31018,5,PotentialItem,500,0,PHY Potential Orb (S) x 500,"Score 6,700,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31019,31019,19,AwakeningItem,1,0,Supreme Kai x 1,"Score 7,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31020,31020,6,PotentialItem,300,0,AGL Potential Orb (M) x 300,"Score 7,300,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31021,31021,7,PotentialItem,300,0,TEQ Potential Orb (M) x 300,"Score 7,400,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31022,31022,8,PotentialItem,300,0,INT Potential Orb (M) x 300,"Score 7,500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31023,31023,9,PotentialItem,300,0,STR Potential Orb (M) x 300,"Score 7,600,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31024,31024,10,PotentialItem,300,0,PHY Potential Orb (M) x 300,"Score 7,700,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31025,31025,20,AwakeningItem,1,0,Elder Kai x 1,"Score 8,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31026,31026,11,PotentialItem,20,0,AGL Potential Orb (L) x 20,"Score 8,300,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31027,31027,12,PotentialItem,20,0,TEQ Potential Orb (L) x 20,"Score 8,400,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31028,31028,13,PotentialItem,20,0,INT Potential Orb (L) x 20,"Score 8,500,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31029,31029,14,PotentialItem,20,0,STR Potential Orb (L) x 20,"Score 8,600,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31030,31030,15,PotentialItem,20,0,PHY Potential Orb (L) x 20,"Score 8,700,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31031,31031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 9,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31032,31032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 10,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31033,31033,11,Point::Stone,2,0,Dragon Stone x 2,"Score 11,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31034,31034,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x 1","Score 12,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31035,31035,1005480,Card,1,765122,Hercule Statue (Platinum) x 1,"Score 13,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31036,31036,11,Point::Stone,3,0,Dragon Stone x 3,"Score 14,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
31037,31037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x 3,"Score 15,000,000 pts. in World Tournament",2024-06-05 09:25:47.137692,2024-06-05 09:25:47.137692
