id,type,conditions,comment,created_at,updated_at
345,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":4}",素材ID=48:4個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
346,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":15}",素材ID=47:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
347,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":30}",素材ID=46:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
348,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":3}",素材ID=48:3個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
349,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":75}",素材ID=46:75個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
350,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":30}",素材ID=47:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
351,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":15}",素材ID=46:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
352,PotentialSquareCondition::PotentialItem,"{""item_id"":46,""quantity"":500}",素材ID=46:500個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
353,PotentialSquareCondition::PotentialItem,"{""item_id"":47,""quantity"":250}",素材ID=47:250個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
354,PotentialSquareCondition::PotentialItem,"{""item_id"":48,""quantity"":30}",素材ID=48:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
355,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":20}",素材ID=49:20個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
356,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":10}",素材ID=50:10個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
357,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":1}",素材ID=51:1個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
358,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":5}",素材ID=49:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
359,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":40}",素材ID=49:40個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
360,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":20}",素材ID=50:20個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
361,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":2}",素材ID=51:2個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
362,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":10}",素材ID=49:10個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
363,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":5}",素材ID=50:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
364,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":250}",素材ID=49:250個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
365,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":100}",素材ID=50:100個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
366,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":15}",素材ID=51:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
367,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":100}",素材ID=49:100個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
368,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":50}",素材ID=50:50個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
369,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":5}",素材ID=51:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
370,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":80}",素材ID=49:80個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
371,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":40}",素材ID=50:40個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
372,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":4}",素材ID=51:4個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
373,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":15}",素材ID=50:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
374,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":30}",素材ID=49:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
375,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":3}",素材ID=51:3個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
376,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":75}",素材ID=49:75個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
377,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":30}",素材ID=50:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
378,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":15}",素材ID=49:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
379,PotentialSquareCondition::PotentialItem,"{""item_id"":49,""quantity"":500}",素材ID=49:500個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
380,PotentialSquareCondition::PotentialItem,"{""item_id"":50,""quantity"":250}",素材ID=50:250個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
381,PotentialSquareCondition::PotentialItem,"{""item_id"":51,""quantity"":30}",素材ID=51:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
382,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":20}",素材ID=52:20個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
383,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":10}",素材ID=53:10個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
384,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":1}",素材ID=54:1個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
385,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":5}",素材ID=52:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
386,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":40}",素材ID=52:40個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
387,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":20}",素材ID=53:20個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
388,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":2}",素材ID=54:2個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
389,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":10}",素材ID=52:10個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
390,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":5}",素材ID=53:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
391,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":250}",素材ID=52:250個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
392,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":100}",素材ID=53:100個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
393,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":15}",素材ID=54:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
394,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":100}",素材ID=52:100個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
395,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":50}",素材ID=53:50個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
396,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":5}",素材ID=54:5個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
397,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":15}",素材ID=53:15個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
398,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":30}",素材ID=52:30個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
399,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":3}",素材ID=54:3個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
400,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":75}",素材ID=52:75個,2024-07-30 10:29:38.630171,2024-07-30 10:29:38.630171
401,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":30}",素材ID=53:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
402,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":15}",素材ID=52:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
403,PotentialSquareCondition::PotentialItem,"{""item_id"":52,""quantity"":500}",素材ID=52:500個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
404,PotentialSquareCondition::PotentialItem,"{""item_id"":53,""quantity"":250}",素材ID=53:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
405,PotentialSquareCondition::PotentialItem,"{""item_id"":54,""quantity"":30}",素材ID=54:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
406,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":20}",素材ID=55:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
407,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":10}",素材ID=56:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
408,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":1}",素材ID=57:1個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
409,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":5}",素材ID=55:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
410,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":40}",素材ID=55:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
411,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":20}",素材ID=56:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
412,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":2}",素材ID=57:2個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
413,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":10}",素材ID=55:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
414,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":5}",素材ID=56:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
415,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":250}",素材ID=55:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
416,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":100}",素材ID=56:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
417,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":15}",素材ID=57:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
418,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":100}",素材ID=55:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
419,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":50}",素材ID=56:50個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
420,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":5}",素材ID=57:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
421,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":80}",素材ID=55:80個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
422,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":40}",素材ID=56:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
423,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":4}",素材ID=57:4個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
424,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":15}",素材ID=56:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
425,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":30}",素材ID=55:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
426,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":3}",素材ID=57:3個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
427,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":75}",素材ID=55:75個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
428,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":30}",素材ID=56:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
429,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":15}",素材ID=55:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
430,PotentialSquareCondition::PotentialItem,"{""item_id"":55,""quantity"":500}",素材ID=55:500個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
431,PotentialSquareCondition::PotentialItem,"{""item_id"":56,""quantity"":250}",素材ID=56:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
432,PotentialSquareCondition::PotentialItem,"{""item_id"":57,""quantity"":30}",素材ID=57:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
433,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":20}",素材ID=58:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
434,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":10}",素材ID=59:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
435,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":1}",素材ID=60:1個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
436,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":5}",素材ID=58:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
437,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":40}",素材ID=58:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
438,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":20}",素材ID=59:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
439,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":2}",素材ID=60:2個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
440,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":10}",素材ID=58:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
441,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":5}",素材ID=59:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
442,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":250}",素材ID=58:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
443,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":100}",素材ID=59:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
444,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":15}",素材ID=60:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
445,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":100}",素材ID=58:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
446,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":50}",素材ID=59:50個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
447,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":5}",素材ID=60:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
448,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":80}",素材ID=58:80個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
449,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":40}",素材ID=59:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
450,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":4}",素材ID=60:4個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
451,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":15}",素材ID=59:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
452,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":30}",素材ID=58:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
453,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":3}",素材ID=60:3個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
454,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":75}",素材ID=58:75個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
455,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":30}",素材ID=59:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
456,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":15}",素材ID=58:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
457,PotentialSquareCondition::PotentialItem,"{""item_id"":58,""quantity"":500}",素材ID=58:500個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
458,PotentialSquareCondition::PotentialItem,"{""item_id"":59,""quantity"":250}",素材ID=59:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
459,PotentialSquareCondition::PotentialItem,"{""item_id"":60,""quantity"":30}",素材ID=60:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
460,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":20}",素材ID=61:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
461,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":10}",素材ID=62:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
462,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":1}",素材ID=63:1個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
463,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":5}",素材ID=61:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
464,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":40}",素材ID=61:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
465,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":20}",素材ID=62:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
466,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":2}",素材ID=63:2個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
467,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":10}",素材ID=61:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
468,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":5}",素材ID=62:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
469,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":250}",素材ID=61:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
470,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":100}",素材ID=62:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
471,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":15}",素材ID=63:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
472,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":100}",素材ID=61:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
473,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":50}",素材ID=62:50個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
474,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":5}",素材ID=63:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
475,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":80}",素材ID=61:80個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
476,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":40}",素材ID=62:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
477,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":4}",素材ID=63:4個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
478,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":15}",素材ID=62:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
479,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":30}",素材ID=61:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
480,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":3}",素材ID=63:3個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
481,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":75}",素材ID=61:75個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
482,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":30}",素材ID=62:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
483,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":15}",素材ID=61:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
484,PotentialSquareCondition::PotentialItem,"{""item_id"":61,""quantity"":500}",素材ID=61:500個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
485,PotentialSquareCondition::PotentialItem,"{""item_id"":62,""quantity"":250}",素材ID=62:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
486,PotentialSquareCondition::PotentialItem,"{""item_id"":63,""quantity"":30}",素材ID=63:30個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
487,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":20}",素材ID=64:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
488,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":10}",素材ID=65:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
489,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":1}",素材ID=66:1個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
490,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":5}",素材ID=64:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
491,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":40}",素材ID=64:40個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
492,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":20}",素材ID=65:20個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
493,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":2}",素材ID=66:2個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
494,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":10}",素材ID=64:10個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
495,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":5}",素材ID=65:5個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
496,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":250}",素材ID=64:250個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
497,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":100}",素材ID=65:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
498,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":15}",素材ID=66:15個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
499,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":100}",素材ID=64:100個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
500,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":50}",素材ID=65:50個,2024-07-30 10:29:38.647318,2024-07-30 10:29:38.647318
501,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":5}",素材ID=66:5個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
502,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":80}",素材ID=64:80個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
503,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":40}",素材ID=65:40個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
504,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":4}",素材ID=66:4個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
505,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":15}",素材ID=65:15個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
506,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":30}",素材ID=64:30個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
507,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":3}",素材ID=66:3個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
508,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":75}",素材ID=64:75個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
509,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":30}",素材ID=65:30個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
510,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":15}",素材ID=64:15個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
511,PotentialSquareCondition::PotentialItem,"{""item_id"":64,""quantity"":500}",素材ID=64:500個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
512,PotentialSquareCondition::PotentialItem,"{""item_id"":65,""quantity"":250}",素材ID=65:250個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
513,PotentialSquareCondition::PotentialItem,"{""item_id"":66,""quantity"":30}",素材ID=66:30個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
514,PotentialSquareCondition::PotentialItem,"{""item_id"":67,""quantity"":20}",素材ID=67:20個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
515,PotentialSquareCondition::PotentialItem,"{""item_id"":68,""quantity"":10}",素材ID=68:10個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
516,PotentialSquareCondition::PotentialItem,"{""item_id"":69,""quantity"":1}",素材ID=69:1個,2024-07-30 10:29:38.658521,2024-07-30 10:29:38.658521
