id,escalation_type,level,card_id,created_at,updated_at
743,761,821,1019281,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
744,761,823,4017131,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
745,761,825,1009701,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
746,761,827,1009711,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
747,761,829,4017141,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
748,761,831,1018631,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
749,761,833,4017981,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
750,761,835,4017101,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
751,761,837,1010501,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
752,761,839,1011941,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
753,761,841,1011921,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
754,761,843,9011931,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
755,761,845,1011971,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
756,761,847,1014101,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
757,761,849,9021231,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
758,761,851,9021241,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
759,761,853,9021251,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
760,761,855,9021161,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
761,761,857,9021151,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
762,761,859,9021191,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
763,761,861,9021261,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
764,761,863,9021221,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
765,761,865,9021181,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
766,761,867,9021211,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
767,761,869,9021201,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
768,761,871,9021171,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
769,761,873,1012171,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
770,761,875,9011561,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
771,761,877,9011571,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
772,761,879,1018801,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
773,761,881,1015811,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
774,761,883,1021641,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
775,761,885,1017001,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
776,761,887,1020391,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
777,761,889,1013651,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
778,761,891,1013421,2024-06-18 10:28:41.575930,2024-06-18 10:28:41.575930
779,761,893,9021731,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
780,761,895,1021541,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
781,761,897,1020171,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
782,761,899,1020401,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
783,761,901,1020181,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
784,761,903,1020191,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
785,761,905,1014201,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
786,761,907,1015421,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
787,761,909,1023091,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
788,761,911,1022711,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
789,761,913,9021591,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
790,761,915,9013491,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
791,761,917,1021601,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
792,761,919,9021621,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
793,761,921,1015791,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
794,761,923,1012711,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
795,761,925,1018541,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
796,761,927,1012181,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
797,761,929,1015671,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
798,761,931,4013521,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
799,761,933,1013531,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
800,761,935,1022831,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
801,761,937,9016841,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
802,761,939,1019801,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
803,761,941,1019731,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
804,761,943,4019751,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
805,761,945,4022841,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
806,761,947,1019821,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
807,761,949,4013951,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
808,761,951,1013901,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
809,761,953,1016921,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
810,761,955,1021341,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
811,761,957,9021351,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
812,761,959,9013991,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
813,761,961,9021481,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
814,761,963,1013481,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
815,761,965,1019971,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
816,761,967,9119991,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
817,761,969,1012611,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
818,761,971,1013911,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
819,761,973,1021361,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
820,761,975,1021371,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
821,761,977,1013811,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
822,761,979,1011591,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
823,761,981,1013881,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
824,761,983,9020341,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
825,761,985,1013941,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
826,761,987,1013541,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
827,761,989,9020311,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
828,761,991,1019911,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
829,761,993,1021431,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
830,761,995,1014951,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
831,761,997,1014961,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
832,761,999,9014971,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
833,768,1,9013561,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
834,768,15,9013571,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
835,768,25,9013581,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
836,775,1,80011811,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
837,775,15,9011801,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
841,789,1,9014921,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
842,789,4,9014931,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
843,789,7,9114941,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
844,796,1,9012021,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
845,796,15,9012031,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
846,803,1,9012751,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
847,803,8,9012761,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
848,803,16,9012731,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
849,803,23,9012741,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
850,810,1,9015601,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
851,810,4,9015611,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
852,810,7,9014081,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
853,817,1,1011121,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
854,817,4,9011131,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
855,817,7,9011141,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
856,824,1,9014121,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
857,824,15,9014131,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
861,838,1,9016351,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
862,838,4,9016361,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
863,838,7,9116371,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
864,845,1,9114191,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
865,845,8,9014181,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
866,845,16,9014461,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
867,845,23,9014061,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
868,852,1,9117171,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
870,852,20,9117191,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
871,852,25,9117201,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
872,852,10,9017181,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
873,859,1,9005011,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
874,859,4,9115561,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
875,859,7,9115571,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
876,866,1,9115361,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
877,866,15,9215371,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
878,873,1,9118181,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
879,873,15,9118191,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
880,873,25,9018201,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
881,880,1,9016561,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
882,880,15,9016571,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
94000,94004,1,9011771,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
94001,94004,15,9011781,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
95000,95004,1,9017281,2024-06-18 10:28:41.581284,2024-06-18 10:28:41.581284
95001,95004,4,9017301,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95002,95004,7,9018361,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95003,95004,10,9018341,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95004,95004,14,9018331,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95005,95004,18,9118301,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95006,95004,22,9118461,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
95007,95004,26,9118321,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
96000,96004,1,9012141,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
96001,96004,4,9012151,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
96002,96004,7,9112161,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
97000,97004,1,9015961,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
97001,97004,15,9015971,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
97002,97004,25,9015981,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
98000,98004,1,9015991,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
98001,98004,15,9016001,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
98002,98004,25,9016011,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
99000,99004,1,9005311,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
99001,99004,7,9005321,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
99002,99004,13,9112651,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
99003,99004,19,9012681,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
99004,99004,25,9010731,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
100000,100004,1,9017611,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
100001,100004,4,9017621,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
100002,100004,7,9017631,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
100003,100004,10,9017641,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
101000,101004,1,9017881,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
101001,101004,4,81017891,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
101002,101004,7,9017901,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
101003,101004,10,9017911,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
102000,102004,1,9018231,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
102001,102004,4,9018241,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
102002,102004,7,9018251,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
103000,103004,1,9012581,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
103001,103004,15,9012381,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
104000,104004,1,9015041,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
104001,104004,15,9015051,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
105000,105004,1,9018471,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
105001,105004,4,9018481,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
105002,105004,7,9018491,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
106000,106004,1,9018531,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
106001,106004,15,9118541,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
107000,107004,1,9018601,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
107001,107004,4,9118611,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
107002,107004,7,9018621,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
107003,107004,10,9017971,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
108000,108004,1,9018631,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
108001,108004,4,9118641,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
108002,108004,7,9018651,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
108003,108004,10,9017981,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
109000,109004,1,1013751,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
109001,109004,4,1013761,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
109002,109004,7,9013771,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
110000,110004,1,9014901,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
110001,110004,15,80014911,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
111000,111004,1,9016821,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
111001,111004,4,9016831,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
111002,111004,7,9116841,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
112000,112004,1,80017481,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
112001,112004,15,9017491,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
112002,112004,25,9017501,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
113000,113004,1,9016791,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
113001,113004,4,9016801,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
113002,113004,7,9116811,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
114000,114004,1,9019331,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
114001,114004,15,9019341,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
115000,115004,1,9014331,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
115001,115004,15,9014351,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
115002,115004,25,9014491,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
116000,116004,1,9016501,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
116001,116004,15,9116511,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
117000,117004,1,9016251,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
117001,117004,15,9117701,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
118000,118004,1,9016381,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
118001,118004,4,9016391,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
118002,118004,7,9316401,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
119000,119004,1,9017071,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
119001,119004,10,9117081,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
119002,119004,20,9017091,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
119003,119004,25,9017101,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
120000,120004,1,9017111,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
120001,120004,10,9017121,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
120002,120004,20,9017131,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
120003,120004,25,9017141,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
121000,121004,1,9018111,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
121001,121004,15,9118121,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
121002,121004,25,9018131,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
122000,122004,1,9100231,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
122001,122004,8,9008531,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
122002,122004,16,9019271,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
122003,122004,23,9019281,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
123000,123004,1,9015461,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
123001,123004,15,9015471,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
123002,123004,25,9015481,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
124000,124004,1,9118861,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
124001,124004,4,9118871,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
124002,124004,7,9018881,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
124003,124004,10,9018891,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
125000,125004,1,9013481,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
125001,125004,15,9113941,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
126000,126004,1,9020551,2024-06-18 10:28:41.586738,2024-06-18 10:28:41.586738
126001,126004,4,9020651,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126002,126004,7,9020671,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126003,126004,10,9020821,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126004,126004,14,9020831,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126005,126004,18,9020841,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126006,126004,22,9020851,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
126007,126004,26,9020911,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
127000,127004,1,80019381,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
127001,127004,4,9019391,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
127002,127004,7,9019401,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
127003,127004,10,9019411,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
128000,128004,1,9018011,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
128001,128004,4,9018021,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
128002,128004,7,9018031,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
128003,128004,10,9118041,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
129000,129004,1,9018261,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
129001,129004,15,9018271,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
129002,129004,25,9218281,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
130000,130004,1,1007831,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
130001,130004,4,1007841,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
130002,130004,7,9012721,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
132000,132004,1,9119731,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
132001,132004,10,9019741,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
132002,132004,20,9119751,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
132003,132004,25,9019761,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
136000,136004,1,9222641,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
136001,136004,15,9022651,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
138000,138004,1,9119131,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
138001,138004,15,9119141,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
138002,138004,25,9019151,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
139000,139004,1,9019621,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
139001,139004,10,9119631,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
139002,139004,20,9119641,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
139003,139004,25,9019651,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
140000,140004,1,9020441,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
140001,140004,4,9020451,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
140002,140004,7,9020461,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
140003,140004,10,9120471,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
141000,141004,1,9220351,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
141001,141004,4,9020361,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
141002,141004,7,9020371,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
141003,141004,10,9120381,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
142000,142004,1,9119581,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
142001,142004,10,9019591,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
142002,142004,20,9019601,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
142003,142004,25,9019611,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
144000,144004,1,9120081,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
144001,144004,15,9020091,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
144002,144004,25,9020101,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
701000,701004,1,9003210,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
702000,702004,1,1006211,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
703000,703004,1,9103311,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
704000,704004,1,9108851,2024-06-18 10:28:41.590977,2024-06-18 10:28:41.590977
