id,ai_type,action_type,weight,hp_rate_begin,hp_rate_end,min_interval,max_number,atk_rate_1,atk_rate_2,max_num_per_turn,recover_hp_rate,next_ai_type,ai_param,ai_param2,attack_order,created_at,updated_at
907,24033,2,100,0.0,100.0,0,999,100,100,1,0,24034.0,4484.0,11609.0,-1,2024-07-24 07:40:03.218830,2024-07-24 07:40:03.218830
908,24034,1,100,0.0,100.0,0,999,100,100,8,0,24035.0,,,-1,2024-07-24 07:40:03.218830,2024-07-24 07:40:03.218830
909,24035,1,100,0.0,100.0,0,999,100,100,8,0,24036.0,,,-1,2024-07-24 07:40:03.218830,2024-07-24 07:40:03.218830
910,24036,1,100,0.0,100.0,0,999,100,100,8,0,24037.0,,,-1,2024-07-24 07:40:03.218830,2024-07-24 07:40:03.218830
911,24037,1,100,0.0,100.0,0,999,100,100,8,0,24038.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
912,24038,1,100,0.0,100.0,0,999,100,100,8,0,24039.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
913,24039,1,100,0.0,100.0,0,999,100,100,8,0,24040.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
914,24040,1,100,0.0,100.0,0,999,100,100,8,0,24041.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
915,24041,0,100,0.0,100.0,0,999,100,100,1,0,24042.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
916,24042,2,100,0.0,100.0,0,999,100,100,1,0,24043.0,4484.0,11609.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
917,24043,1,100,0.0,100.0,0,999,100,100,8,0,24044.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
918,24044,1,100,0.0,100.0,0,999,100,100,8,0,24000.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
919,25000,1,100,0.0,100.0,0,999,100,100,7,0,25001.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
920,25001,1,100,0.0,100.0,0,999,100,100,7,0,25002.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
921,25002,5,100,0.0,100.0,0,999,100,100,1,0,25003.0,1.0,3.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
922,25003,1,100,0.0,100.0,0,999,100,100,7,0,25004.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
923,25004,1,100,0.0,100.0,0,999,100,100,7,0,25005.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
924,25005,1,100,0.0,100.0,0,999,100,100,7,0,25006.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
925,25006,1,100,0.0,100.0,0,999,100,100,7,0,25007.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
926,25007,0,100,0.0,100.0,0,999,100,100,1,0,25008.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
927,25008,5,100,0.0,100.0,0,999,100,100,2,0,25009.0,1.0,2.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
928,25009,1,100,0.0,100.0,0,999,100,100,7,0,25010.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
929,25010,1,100,0.0,100.0,0,999,100,100,7,0,25011.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
930,25011,1,100,0.0,100.0,0,999,100,100,7,0,25012.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
931,25012,5,100,0.0,100.0,0,999,100,100,2,0,25013.0,1.0,1.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
932,25013,1,100,0.0,100.0,0,999,100,100,7,0,25014.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
933,25014,1,100,0.0,100.0,0,999,100,100,7,0,25015.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
934,25015,2,100,0.0,100.0,0,999,100,100,1,0,25000.0,4437.0,11501.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
935,144,2,100,0.0,100.0,0,999,100,100,1,0,,,,1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
936,145,1,100,0.0,100.0,0,999,100,100,3,0,,,,1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
937,146,1,48,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
938,146,2,20,0.0,100.0,5,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
939,146,3,32,0.0,100.0,0,999,100,100,3,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
940,26000,1,100,0.0,100.0,0,999,100,100,6,0,26001.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
941,26001,2,100,0.0,100.0,0,999,100,100,1,0,26002.0,4557.0,11832.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
942,26002,1,100,0.0,100.0,0,999,100,100,6,0,26003.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
943,26003,1,100,0.0,100.0,0,999,100,100,6,0,26004.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
944,26004,5,100,0.0,100.0,0,999,100,100,2,0,26005.0,1.0,3.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
945,26005,1,100,0.0,100.0,0,999,100,100,6,0,26006.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
946,26006,1,100,0.0,100.0,0,999,100,100,6,0,26007.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
947,26007,5,100,0.0,100.0,0,999,100,100,2,0,26008.0,1.0,2.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
948,26008,1,100,0.0,100.0,0,999,100,100,6,0,26009.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
949,26009,1,100,0.0,100.0,0,999,100,100,6,0,26010.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
950,26010,5,100,0.0,100.0,0,999,100,100,1,0,26011.0,1.0,1.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
951,26011,1,100,0.0,100.0,0,999,100,100,6,0,26012.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
952,26012,1,100,0.0,100.0,0,999,100,100,6,0,26013.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
953,26013,2,100,0.0,100.0,0,999,100,100,1,0,26014.0,4558.0,11868.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
954,26014,1,100,0.0,100.0,0,999,100,100,6,0,26015.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
955,26015,1,100,0.0,100.0,0,999,100,100,6,0,26000.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
956,27000,1,100,0.0,100.0,0,999,100,100,6,0,27001.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
957,27001,2,100,0.0,100.0,0,999,100,100,1,0,27002.0,4578.0,11834.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
958,27002,1,100,0.0,100.0,0,999,100,100,6,0,27003.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
959,27003,1,100,0.0,100.0,0,999,100,100,6,0,27004.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
960,27004,5,100,0.0,100.0,0,999,100,100,2,0,27005.0,1.0,3.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
961,27005,1,100,0.0,100.0,0,999,100,100,6,0,27006.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
962,27006,1,100,0.0,100.0,0,999,100,100,6,0,27007.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
963,27007,5,100,0.0,100.0,0,999,100,100,2,0,27008.0,1.0,2.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
964,27008,1,100,0.0,100.0,0,999,100,100,6,0,27009.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
965,27009,1,100,0.0,100.0,0,999,100,100,6,0,27010.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
966,27010,5,100,0.0,100.0,0,999,100,100,1,0,27011.0,1.0,1.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
967,27011,1,100,0.0,100.0,0,999,100,100,6,0,27012.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
968,27012,1,100,0.0,100.0,0,999,100,100,6,0,27013.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
969,27013,2,100,0.0,100.0,0,999,100,100,1,0,27014.0,4559.0,11870.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
970,27014,1,100,0.0,100.0,0,999,100,100,6,0,27015.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
971,27015,1,100,0.0,100.0,0,999,100,100,6,0,27000.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
972,28000,1,100,0.0,100.0,0,999,100,100,7,0,28001.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
973,28001,1,100,0.0,100.0,0,999,100,100,7,0,28002.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
974,28002,5,100,0.0,100.0,0,999,100,100,2,0,28003.0,1.0,3.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
975,28003,1,100,0.0,100.0,0,999,100,100,7,0,28004.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
976,28004,2,100,0.0,100.0,0,999,100,100,1,0,28005.0,4562.0,11840.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
977,28005,1,100,0.0,100.0,0,999,100,100,7,0,28006.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
978,28006,5,100,0.0,100.0,0,999,100,100,2,0,28007.0,1.0,2.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
979,28007,1,100,0.0,100.0,0,999,100,100,7,0,28008.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
980,28008,1,100,0.0,100.0,0,999,100,100,7,0,28009.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
981,28009,1,100,0.0,100.0,0,999,100,100,7,0,28010.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
982,28010,1,100,0.0,100.0,0,999,100,100,7,0,28011.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
983,28011,5,100,0.0,100.0,0,999,100,100,1,0,28012.0,1.0,1.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
984,28012,1,100,0.0,100.0,0,999,100,100,7,0,28013.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
985,28013,1,100,0.0,100.0,0,999,100,100,7,0,28014.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
986,28014,1,100,0.0,100.0,0,999,100,100,7,0,28015.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
987,28015,2,100,0.0,100.0,0,999,100,100,1,0,28016.0,4563.0,11872.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
988,28016,1,100,0.0,100.0,0,999,100,100,7,0,28017.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
989,28017,1,100,0.0,100.0,0,999,100,100,7,0,28000.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
990,29000,1,100,0.0,100.0,0,999,100,100,6,0,29001.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
991,29001,1,100,0.0,100.0,0,999,100,100,6,0,29002.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
992,29002,5,100,0.0,100.0,0,999,100,100,2,0,29003.0,1.0,3.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
993,29003,1,100,0.0,100.0,0,999,100,100,6,0,29004.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
994,29004,2,100,0.0,100.0,0,999,100,100,1,0,29005.0,4566.0,11846.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
995,29005,1,100,0.0,100.0,0,999,100,100,6,0,29006.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
996,29006,5,100,0.0,100.0,0,999,100,100,2,0,29007.0,1.0,2.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
997,29007,1,100,0.0,100.0,0,999,100,100,6,0,29008.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
998,29008,1,100,0.0,100.0,0,999,100,100,6,0,29009.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
999,29009,1,100,0.0,100.0,0,999,100,100,6,0,29010.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1000,29010,5,100,0.0,100.0,0,999,100,100,1,0,29011.0,1.0,1.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1001,29011,1,100,0.0,100.0,0,999,100,100,6,0,29012.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1002,29012,1,100,0.0,100.0,0,999,100,100,6,0,29013.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1003,29013,2,100,0.0,100.0,0,999,100,100,1,0,29014.0,4567.0,11874.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1004,29014,1,100,0.0,100.0,0,999,100,100,6,0,29015.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1005,29015,1,100,0.0,100.0,0,999,100,100,6,0,29000.0,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1006,147,0,100,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1007,147,1,100,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1008,148,2,100,0.0,100.0,10,999,100,100,1,0,,4593.0,11906.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1009,149,2,100,0.0,100.0,10,999,100,100,1,0,,4595.0,11910.0,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1010,150,1,50,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.231898,2024-07-24 07:40:03.231898
1011,150,2,50,0.0,100.0,4,999,100,100,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1012,50150,0,3,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1013,50150,1,72,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1014,50150,2,25,0.0,100.0,5,999,100,100,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1015,50160,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1016,50160,2,30,0.0,100.0,5,999,100,100,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1017,50160,4,20,0.0,100.0,7,999,100,100,1,9,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1018,50170,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1019,50170,2,30,0.0,100.0,5,999,100,100,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1020,50170,4,20,0.0,100.0,5,999,100,100,2,12,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1021,50180,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1022,50180,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12173.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1023,50180,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12175.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1024,50190,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1025,50190,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12292.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1026,50190,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12294.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1027,50200,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1028,50200,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12173.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1029,50200,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12175.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1030,30000,5,100,0.0,100.0,0,999,100,100,3,0,30001.0,1.0,3.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1031,30001,1,100,0.0,100.0,0,999,100,100,7,0,30002.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1032,30002,1,100,0.0,100.0,0,999,100,100,7,0,30003.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1033,30003,1,100,0.0,100.0,0,999,100,100,7,0,30004.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1034,30004,1,100,0.0,100.0,0,999,100,100,7,0,30005.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1035,30005,1,100,0.0,100.0,0,999,100,100,7,0,30006.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1036,30006,5,100,0.0,100.0,0,999,100,100,3,0,30007.0,1.0,2.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1037,30007,1,100,0.0,100.0,0,999,100,100,7,0,30008.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1038,30008,1,100,0.0,100.0,0,999,100,100,7,0,30009.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1039,30009,1,100,0.0,100.0,0,999,100,100,7,0,30010.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1040,30010,1,100,0.0,100.0,0,999,100,100,7,0,30011.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1041,30011,1,100,0.0,100.0,0,999,100,100,7,0,30012.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1042,30012,5,100,0.0,100.0,0,999,100,100,3,0,30013.0,1.0,1.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1043,30013,2,100,0.0,100.0,0,999,100,100,1,0,30000.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1044,151,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1045,151,1,44,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1046,151,2,16,0.0,100.0,4,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1047,151,4,20,0.0,100.0,3,999,100,100,1,15,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1048,31000,1,100,0.0,100.0,0,999,100,100,1,0,,,,2,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1049,50210,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1050,50210,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12292.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1051,50210,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12294.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1052,32000,1,84,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1053,32000,2,8,0.0,100.0,0,999,100,100,1,0,,4900.0,12353.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1054,32000,2,8,0.0,100.0,0,999,100,100,1,0,,4901.0,12353.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1055,152,1,40,0.0,100.0,0,999,100,100,9,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1056,152,2,20,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1057,152,3,25,0.0,100.0,3,999,100,90,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1058,152,4,15,0.0,100.0,0,999,100,100,1,15,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1059,50220,5,100,0.0,100.0,0,999,100,100,1,0,50221.0,1.0,3.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1060,50221,5,100,0.0,100.0,0,999,100,100,1,0,50222.0,1.0,2.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1061,50222,5,100,0.0,100.0,0,999,100,100,1,0,50223.0,1.0,1.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1062,50223,2,100,0.0,100.0,0,999,100,100,1,0,50220.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1063,33000,1,100,0.0,100.0,0,999,100,100,6,0,33001.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1064,33001,1,100,0.0,100.0,0,999,100,100,6,0,33002.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1065,33002,1,100,0.0,100.0,0,999,100,100,6,0,33003.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1066,33003,1,100,0.0,100.0,0,999,100,100,6,0,33004.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1067,33004,2,100,0.0,100.0,0,999,100,100,1,0,33005.0,4898.0,12695.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1068,33005,1,100,0.0,100.0,0,999,100,100,6,0,33006.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1069,33006,1,100,0.0,100.0,0,999,100,100,6,0,33007.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1070,33007,1,100,0.0,100.0,0,999,100,100,6,0,33008.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1071,33008,1,100,0.0,100.0,0,999,100,100,6,0,33009.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1072,33009,1,100,0.0,100.0,0,999,100,100,6,0,33010.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1073,33010,1,100,0.0,100.0,0,999,100,100,6,0,33011.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1074,33011,1,100,0.0,100.0,0,999,100,100,6,0,33012.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1075,33012,1,100,0.0,100.0,0,999,100,100,6,0,33013.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1076,33013,2,100,0.0,100.0,0,999,100,100,1,0,33000.0,4899.0,12696.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1077,50230,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1078,50230,2,30,0.0,100.0,5,999,100,100,2,0,,3493.0,12752.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1079,50230,2,30,0.0,100.0,5,999,100,100,2,0,,3494.0,12754.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1080,50240,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1081,50240,2,30,0.0,100.0,5,999,100,100,2,0,,4928.0,12764.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1082,50240,2,30,0.0,100.0,5,999,100,100,2,0,,4929.0,12766.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1083,50250,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1084,50250,2,30,0.0,100.0,5,999,100,100,2,0,,2246.0,12770.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1085,50250,2,30,0.0,100.0,5,999,100,100,2,0,,2247.0,12772.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1086,50260,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1087,50260,2,30,0.0,100.0,5,999,100,100,2,0,,4930.0,12774.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1088,50260,2,30,0.0,100.0,5,999,100,100,2,0,,4931.0,12776.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1089,153,1,25,0.0,100.0,0,999,100,100,2,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1090,153,2,25,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1091,153,4,50,0.0,99.0,0,999,100,100,1,100,,,,0,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1092,34000,1,100,0.0,100.0,0,999,100,100,7,0,34001.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1093,34001,2,100,0.0,100.0,0,999,100,100,1,0,34002.0,4944.0,12798.0,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1094,34002,1,100,0.0,100.0,0,999,100,100,7,0,34003.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1095,34003,1,100,0.0,100.0,0,999,100,100,7,0,34004.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1096,34004,0,100,0.0,100.0,0,999,100,100,1,0,34005.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1097,34005,1,100,0.0,100.0,0,999,100,100,7,0,34006.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
1098,34006,1,100,0.0,100.0,0,999,100,100,7,0,34007.0,,,-1,2024-07-24 07:40:03.245501,2024-07-24 07:40:03.245501
