id,skill_type,skill_id,description,created_at,updated_at
373,PassiveSkill,2003388,"Fuses when HP is 50% or less 
starting from the 6th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
374,PassiveSkill,5003389,"Transforms starting from the 4th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
375,PassiveSkill,5003390,"Transforms starting from the 4th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
376,PassiveSkill,6003391,"Transforms starting from the 4th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
377,PassiveSkill,6003392,"Transforms starting from the 4th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
378,StandbySkill,18,"Can be activated when HP is 59% or less 
starting from the 6th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
379,StandbySkill,20,"Can be activated when HP is 59% or less 
starting from the 6th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
380,PassiveSkill,14003449,"Turns into Giant Form 
when HP is 60% or less starting from 
the 4th turn from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
381,PassiveSkill,14003450,"Turns into Giant Form 
when HP is 60% or less starting from 
the 4th turn from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
382,ActiveSkill,240,"Can be activated when HP is 70% or more 
with another ""Namekians"" Category ally 
on the team starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
383,ActiveSkill,241,"Can be activated when HP is 70% or more 
with another ""Namekians"" Category ally 
on the team starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
384,PassiveSkill,5003481,"40% chance of consuming Cell and transforming 
when HP is 40% or more starting from 
the 4th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
385,PassiveSkill,5003482,"40% chance of consuming Cell and transforming 
when HP is 40% or more starting from 
the 4th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
386,PassiveSkill,5003494,"Has a chance of turning 
into Giant Ape (up to 2 times)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
387,StandbySkill,23,"Can be activated after the character receives 
an attack 5 or more times in battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
388,StandbySkill,26,"Can be activated after the character receives 
an attack 5 or more times in battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
389,FinishSkill,28,"Can be activated when charge count 
is 30 or more (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
390,FinishSkill,31,"Can be activated when charge count 
is 30 or more (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
391,ActiveSkill,245,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
392,ActiveSkill,246,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
393,ActiveSkill,249,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
394,ActiveSkill,251,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
395,PassiveSkill,5003535,"Turns into Giant Ape when 
HP is 50% or less starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
396,PassiveSkill,5003536,"Turns into Giant Ape when 
HP is 50% or less starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
397,PassiveSkill,7003546,"Transforms at start of next attacking turn if the 
character performs 5 or more attacks in battle, 
or when there is an enemy whose name includes 
""Cell"" (characters such as Cell Jr. excluded) 
starting from the 5th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
398,PassiveSkill,7003547,"Transforms at start of next attacking turn if the 
character performs 5 or more attacks in battle, 
or when there is an enemy whose name includes 
""Cell"" (characters such as Cell Jr. excluded) 
starting from the 5th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
399,PassiveSkill,5003560,"Performs Potara Fusion starting from 
the 3rd turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
400,StandbySkill,29,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
401,StandbySkill,32,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
402,PassiveSkill,7003578,"Transforms when HP is 58% or more 
with an ally whose name includes ""Trunks"" 
(Kid and GT excluded) on the team starting 
from the 4th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
403,PassiveSkill,6003854,"Transforms when HP is 60% or more 
starting from the 4th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
404,PassiveSkill,5003858,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
405,PassiveSkill,5003859,Transforms upon entering next attacking turn,2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
406,PassiveSkill,5003860,Transforms upon entering next attacking turn,2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
407,PassiveSkill,5003861,Transforms upon entering next attacking turn,2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
408,PassiveSkill,9003863,"Turns into Giant Ape when 
HP is 40% or less (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
409,PassiveSkill,4003556,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
410,PassiveSkill,3876,Transforms upon entering attacking turn,2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
411,StandbySkill,35,"Can be activated starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
412,StandbySkill,38,"Can be activated starting from the 4th turn 
from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
413,ActiveSkill,259,"Can be activated when HP is 66% or less 
with another ""Power of Wishes"" Category ally 
attacking in the same turn, or starting from 
the 6th turn from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
414,ActiveSkill,258,"Can be activated when HP is 66% or less 
with another ""Power of Wishes"" Category ally 
attacking in the same turn, or starting from 
the 6th turn from the start of battle (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
415,PassiveSkill,6003904,"Has a chance of turning 
into Giant Ape (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
416,PassiveSkill,7003905,"Has a rare chance of turning 
into Giant Ape (once only)",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
417,PassiveSkill,13003933,"Exchanges with Vegeta when 
HP is 50% or less starting from 
the 4th turn from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
418,PassiveSkill,7003922,"Transforms starting from the 5th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
419,PassiveSkill,7003923,"Transforms starting from the 5th turn 
from the start of battle",2024-07-24 07:38:28.930489,2024-07-24 07:38:28.930489
420,PassiveSkill,12003939,"If HP is 70% or less at start of character's attacking turn, 
or starting from the 7th turn from the start of battle, 
revives with 70% HP recovered by exchanging 
with Gohan (Kid) when the character or 
an ally attacking in the same turn is KO'd (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
421,PassiveSkill,12003940,"If HP is 70% or less at start of character's attacking turn, 
or starting from the 7th turn from the start of battle, 
revives with 70% HP recovered by exchanging 
with Gohan (Kid) when the character or 
an ally attacking in the same turn is KO'd (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
422,ActiveSkill,261,"Can be activated when facing 
only 1 enemy starting from the 5th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
423,ActiveSkill,262,"Can be activated when facing 
only 1 enemy starting from the 5th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
424,PassiveSkill,8003965,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
425,PassiveSkill,12003969,"Has a chance of turning 
into Giant Form (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
426,PassiveSkill,14003970,"Has a rare chance of turning 
into Giant Form (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
427,StandbySkill,40,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
428,StandbySkill,42,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
429,ActiveSkill,268,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
430,ActiveSkill,269,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
431,PassiveSkill,8003999,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
432,PassiveSkill,8004000,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
433,PassiveSkill,18004001,Evolves when HP is 40% or less,2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
434,PassiveSkill,18004002,Evolves when HP is 40% or less,2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
435,ActiveSkill,276,"Can be activated starting from the 5th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
436,ActiveSkill,290,"Can be activated starting from the 5th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
437,ActiveSkill,279,"Can be activated when all allies attacking 
in the same turn are ""Super Bosses"" Category 
characters starting from the 4th turn from 
the start of battle, or starting from the 6th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
438,ActiveSkill,281,"Can be activated when all allies attacking 
in the same turn are ""Super Bosses"" Category 
characters starting from the 4th turn from 
the start of battle, or starting from the 6th turn 
from the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
439,ActiveSkill,272,"Can be activated starting from the 4th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
440,ActiveSkill,273,"Can be activated starting from the 4th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
441,ActiveSkill,274,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
442,ActiveSkill,284,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
443,PassiveSkill,6004052,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
444,PassiveSkill,7004053,Transforms starting from next attacking turn,2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
445,StandbySkill,45,"Can be activated when HP is 70% or less, 
or after the character performs 
3 or more attacks in battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
446,StandbySkill,48,"Can be activated when HP is 70% or less, 
or after the character performs 
3 or more attacks in battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
447,FinishSkill,47,"Can be activated when charge count 
is 1 or more (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
448,FinishSkill,52,"Can be activated when charge count 
is 1 or more (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
449,PassiveSkill,6004066,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
450,PassiveSkill,7004067,Transforms starting from next attacking turn,2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
451,PassiveSkill,6004068,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
452,PassiveSkill,7004069,Transforms starting from next attacking turn,2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
453,ActiveSkill,293,"Can be activated when HP is 18% or more 
starting from the 3rd turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
454,ActiveSkill,295,"Can be activated when HP is 18% or more 
starting from the 3rd turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
457,PassiveSkill,7004109,"Transforms starting from the 3rd turn 
from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
459,PassiveSkill,7004143,"Exchanges with Majin Buu (Pure Evil) 
starting from the 3rd turn from the start of battle",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
460,ActiveSkill,313,"Can be activated when HP is 50% or more 
starting from the 4th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
461,ActiveSkill,314,"Can be activated when HP is 50% or more 
starting from the 4th turn from 
the start of battle (once only)",2024-07-24 07:38:28.935609,2024-07-24 07:38:28.935609
