id,kind,description,conditions,created_at,updated_at
359,0,Drop rates of characters increase by 23%,"{""item_type"":""Card"",""benefit_permil"":230}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
360,0,Drop rates of characters increase by 24%,"{""item_type"":""Card"",""benefit_permil"":240}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
361,0,Drop rates of characters increase by 25%,"{""item_type"":""Card"",""benefit_permil"":250}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
362,2,Reward Boost restoration time shortens by 410 seconds,"{""shortened_sec"":410}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
363,2,Reward Boost restoration time shortens by 420 seconds,"{""shortened_sec"":420}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
364,2,Reward Boost restoration time shortens by 430 seconds,"{""shortened_sec"":430}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
365,2,Reward Boost restoration time shortens by 440 seconds,"{""shortened_sec"":440}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
366,2,Reward Boost restoration time shortens by 450 seconds,"{""shortened_sec"":450}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
367,2,Reward Boost restoration time shortens by 460 seconds,"{""shortened_sec"":460}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
368,2,Reward Boost restoration time shortens by 470 seconds,"{""shortened_sec"":470}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
369,2,Reward Boost restoration time shortens by 480 seconds,"{""shortened_sec"":480}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
370,2,Reward Boost restoration time shortens by 490 seconds,"{""shortened_sec"":490}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
371,2,Reward Boost restoration time shortens by 500 seconds,"{""shortened_sec"":500}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
372,0,Drop rates of Treasure Items increase by 11%,"{""item_type"":""TreasureItem"",""benefit_permil"":110}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
373,0,Drop rates of Treasure Items increase by 12%,"{""item_type"":""TreasureItem"",""benefit_permil"":120}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
374,0,Drop rates of Treasure Items increase by 13%,"{""item_type"":""TreasureItem"",""benefit_permil"":130}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
375,0,Drop rates of Treasure Items increase by 14%,"{""item_type"":""TreasureItem"",""benefit_permil"":140}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
376,0,Drop rates of Treasure Items increase by 15%,"{""item_type"":""TreasureItem"",""benefit_permil"":150}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
377,0,Drop rates of Treasure Items increase by 16%,"{""item_type"":""TreasureItem"",""benefit_permil"":160}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
378,0,Drop rates of Treasure Items increase by 17%,"{""item_type"":""TreasureItem"",""benefit_permil"":170}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
379,0,Drop rates of Treasure Items increase by 18%,"{""item_type"":""TreasureItem"",""benefit_permil"":180}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
380,0,Drop rates of Treasure Items increase by 19%,"{""item_type"":""TreasureItem"",""benefit_permil"":190}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
381,0,Drop rates of Treasure Items increase by 20%,"{""item_type"":""TreasureItem"",""benefit_permil"":200}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
382,0,Drop rates of Treasure Items increase by 21%,"{""item_type"":""TreasureItem"",""benefit_permil"":210}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
383,0,Drop rates of Treasure Items increase by 22%,"{""item_type"":""TreasureItem"",""benefit_permil"":220}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
384,0,Drop rates of Treasure Items increase by 23%,"{""item_type"":""TreasureItem"",""benefit_permil"":230}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
385,0,Drop rates of Treasure Items increase by 24%,"{""item_type"":""TreasureItem"",""benefit_permil"":240}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
386,0,Drop rates of Treasure Items increase by 25%,"{""item_type"":""TreasureItem"",""benefit_permil"":250}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
387,2,Reward Boost restoration time shortens by 505 seconds,"{""shortened_sec"":505}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
388,2,Reward Boost restoration time shortens by 510 seconds,"{""shortened_sec"":510}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
389,2,Reward Boost restoration time shortens by 515 seconds,"{""shortened_sec"":515}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
390,2,Reward Boost restoration time shortens by 520 seconds,"{""shortened_sec"":520}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
391,2,Reward Boost restoration time shortens by 525 seconds,"{""shortened_sec"":525}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
392,2,Reward Boost restoration time shortens by 530 seconds,"{""shortened_sec"":530}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
393,2,Reward Boost restoration time shortens by 535 seconds,"{""shortened_sec"":535}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
394,2,Reward Boost restoration time shortens by 540 seconds,"{""shortened_sec"":540}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
395,2,Reward Boost restoration time shortens by 545 seconds,"{""shortened_sec"":545}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
396,2,Reward Boost restoration time shortens by 550 seconds,"{""shortened_sec"":550}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
397,0,Drop rates of Awakening Medals increase by 11%,"{""item_type"":""AwakeningItem"",""benefit_permil"":110}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
398,0,Drop rates of Awakening Medals increase by 12%,"{""item_type"":""AwakeningItem"",""benefit_permil"":120}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
399,0,Drop rates of Awakening Medals increase by 13%,"{""item_type"":""AwakeningItem"",""benefit_permil"":130}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
400,0,Drop rates of Awakening Medals increase by 14%,"{""item_type"":""AwakeningItem"",""benefit_permil"":140}",2024-06-05 09:22:50.093792,2024-06-05 09:22:50.093792
401,0,Drop rates of Awakening Medals increase by 15%,"{""item_type"":""AwakeningItem"",""benefit_permil"":150}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
402,0,Drop rates of Awakening Medals increase by 16%,"{""item_type"":""AwakeningItem"",""benefit_permil"":160}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
403,0,Drop rates of Awakening Medals increase by 17%,"{""item_type"":""AwakeningItem"",""benefit_permil"":170}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
404,0,Drop rates of Awakening Medals increase by 18%,"{""item_type"":""AwakeningItem"",""benefit_permil"":180}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
405,0,Drop rates of Awakening Medals increase by 19%,"{""item_type"":""AwakeningItem"",""benefit_permil"":190}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
406,0,Drop rates of Awakening Medals increase by 20%,"{""item_type"":""AwakeningItem"",""benefit_permil"":200}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
407,0,Drop rates of Awakening Medals increase by 21%,"{""item_type"":""AwakeningItem"",""benefit_permil"":210}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
408,0,Drop rates of Awakening Medals increase by 22%,"{""item_type"":""AwakeningItem"",""benefit_permil"":220}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
409,0,Drop rates of Awakening Medals increase by 23%,"{""item_type"":""AwakeningItem"",""benefit_permil"":230}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
410,0,Drop rates of Awakening Medals increase by 24%,"{""item_type"":""AwakeningItem"",""benefit_permil"":240}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
411,0,Drop rates of Awakening Medals increase by 25%,"{""item_type"":""AwakeningItem"",""benefit_permil"":250}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
412,4,Prices in Trade Points 11% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":110}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
413,4,Prices in Trade Points 12% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":120}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
414,4,Prices in Trade Points 13% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":130}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
415,4,Prices in Trade Points 14% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":140}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
416,4,Prices in Trade Points 15% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":150}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
417,3,STA restoration time shortens by 21 seconds,"{""shortened_sec"":21}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
418,3,STA restoration time shortens by 22 seconds,"{""shortened_sec"":22}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
419,3,STA restoration time shortens by 23 seconds,"{""shortened_sec"":23}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
420,3,STA restoration time shortens by 24 seconds,"{""shortened_sec"":24}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
421,3,STA restoration time shortens by 25 seconds,"{""shortened_sec"":25}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
422,2,Reward Boost restoration time shortens by 555 seconds,"{""shortened_sec"":555}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
423,2,Reward Boost restoration time shortens by 560 seconds,"{""shortened_sec"":560}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
424,2,Reward Boost restoration time shortens by 565 seconds,"{""shortened_sec"":565}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
425,2,Reward Boost restoration time shortens by 570 seconds,"{""shortened_sec"":570}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
426,2,Reward Boost restoration time shortens by 575 seconds,"{""shortened_sec"":575}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
427,2,Reward Boost restoration time shortens by 580 seconds,"{""shortened_sec"":580}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
428,2,Reward Boost restoration time shortens by 585 seconds,"{""shortened_sec"":585}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
429,2,Reward Boost restoration time shortens by 590 seconds,"{""shortened_sec"":590}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
430,2,Reward Boost restoration time shortens by 595 seconds,"{""shortened_sec"":595}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
431,2,Reward Boost restoration time shortens by 600 seconds,"{""shortened_sec"":600}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
432,4,Prices in Zeni 11% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":110}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
433,4,Prices in Zeni 12% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":120}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
434,4,Prices in Zeni 13% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":130}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
435,4,Prices in Zeni 14% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":140}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
436,4,Prices in Zeni 15% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":150}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
437,3,STA restoration time shortens by 26 seconds,"{""shortened_sec"":26}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
438,3,STA restoration time shortens by 27 seconds,"{""shortened_sec"":27}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
439,3,STA restoration time shortens by 28 seconds,"{""shortened_sec"":28}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
440,3,STA restoration time shortens by 29 seconds,"{""shortened_sec"":29}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
441,3,STA restoration time shortens by 30 seconds,"{""shortened_sec"":30}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
442,2,Reward Boost restoration time shortens by 605 seconds,"{""shortened_sec"":605}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
443,2,Reward Boost restoration time shortens by 610 seconds,"{""shortened_sec"":610}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
444,2,Reward Boost restoration time shortens by 615 seconds,"{""shortened_sec"":615}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
445,2,Reward Boost restoration time shortens by 620 seconds,"{""shortened_sec"":620}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
446,2,Reward Boost restoration time shortens by 625 seconds,"{""shortened_sec"":625}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
447,2,Reward Boost restoration time shortens by 630 seconds,"{""shortened_sec"":630}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
448,2,Reward Boost restoration time shortens by 635 seconds,"{""shortened_sec"":635}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
449,2,Reward Boost restoration time shortens by 640 seconds,"{""shortened_sec"":640}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
450,2,Reward Boost restoration time shortens by 645 seconds,"{""shortened_sec"":645}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
451,2,Reward Boost restoration time shortens by 650 seconds,"{""shortened_sec"":650}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
452,4,Prices in Trade Points 16% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":160}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
453,4,Prices in Trade Points 17% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":170}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
454,4,Prices in Trade Points 18% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":180}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
455,4,Prices in Trade Points 19% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":190}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
456,4,Prices in Trade Points 20% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":200}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
457,4,Prices in Trade Points 21% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":210}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
458,4,Prices in Trade Points 22% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":220}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
459,4,Prices in Trade Points 23% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":230}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
460,4,Prices in Trade Points 24% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":240}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
461,4,Prices in Trade Points 25% off,"{""shop_type"":""Shop::ExchangePointShop"",""benefit_permil"":250}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
462,3,STA restoration time shortens by 31 seconds,"{""shortened_sec"":31}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
463,3,STA restoration time shortens by 32 seconds,"{""shortened_sec"":32}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
464,3,STA restoration time shortens by 33 seconds,"{""shortened_sec"":33}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
465,3,STA restoration time shortens by 34 seconds,"{""shortened_sec"":34}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
466,3,STA restoration time shortens by 35 seconds,"{""shortened_sec"":35}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
467,2,Reward Boost restoration time shortens by 655 seconds,"{""shortened_sec"":655}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
468,2,Reward Boost restoration time shortens by 660 seconds,"{""shortened_sec"":660}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
469,2,Reward Boost restoration time shortens by 665 seconds,"{""shortened_sec"":665}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
470,2,Reward Boost restoration time shortens by 670 seconds,"{""shortened_sec"":670}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
471,2,Reward Boost restoration time shortens by 675 seconds,"{""shortened_sec"":675}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
472,2,Reward Boost restoration time shortens by 680 seconds,"{""shortened_sec"":680}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
473,2,Reward Boost restoration time shortens by 685 seconds,"{""shortened_sec"":685}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
474,2,Reward Boost restoration time shortens by 690 seconds,"{""shortened_sec"":690}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
475,2,Reward Boost restoration time shortens by 695 seconds,"{""shortened_sec"":695}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
476,2,Reward Boost restoration time shortens by 700 seconds,"{""shortened_sec"":700}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
477,3,STA restoration time shortens by 36 seconds,"{""shortened_sec"":36}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
478,3,STA restoration time shortens by 37 seconds,"{""shortened_sec"":37}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
479,3,STA restoration time shortens by 38 seconds,"{""shortened_sec"":38}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
480,3,STA restoration time shortens by 39 seconds,"{""shortened_sec"":39}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
481,3,STA restoration time shortens by 40 seconds,"{""shortened_sec"":40}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
482,2,Reward Boost restoration time shortens by 705 seconds,"{""shortened_sec"":705}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
483,2,Reward Boost restoration time shortens by 710 seconds,"{""shortened_sec"":710}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
484,2,Reward Boost restoration time shortens by 715 seconds,"{""shortened_sec"":715}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
485,2,Reward Boost restoration time shortens by 720 seconds,"{""shortened_sec"":720}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
486,2,Reward Boost restoration time shortens by 725 seconds,"{""shortened_sec"":725}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
487,2,Reward Boost restoration time shortens by 730 seconds,"{""shortened_sec"":730}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
488,2,Reward Boost restoration time shortens by 735 seconds,"{""shortened_sec"":735}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
489,2,Reward Boost restoration time shortens by 740 seconds,"{""shortened_sec"":740}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
490,2,Reward Boost restoration time shortens by 745 seconds,"{""shortened_sec"":745}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
491,2,Reward Boost restoration time shortens by 750 seconds,"{""shortened_sec"":750}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
492,2,Reward Boost restoration time shortens by 755 seconds,"{""shortened_sec"":755}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
493,2,Reward Boost restoration time shortens by 760 seconds,"{""shortened_sec"":760}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
494,2,Reward Boost restoration time shortens by 765 seconds,"{""shortened_sec"":765}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
495,2,Reward Boost restoration time shortens by 770 seconds,"{""shortened_sec"":770}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
496,2,Reward Boost restoration time shortens by 775 seconds,"{""shortened_sec"":775}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
497,2,Reward Boost restoration time shortens by 780 seconds,"{""shortened_sec"":780}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
498,2,Reward Boost restoration time shortens by 785 seconds,"{""shortened_sec"":785}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
499,2,Reward Boost restoration time shortens by 790 seconds,"{""shortened_sec"":790}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
500,2,Reward Boost restoration time shortens by 795 seconds,"{""shortened_sec"":795}",2024-06-05 09:22:50.105468,2024-06-05 09:22:50.105468
501,2,Reward Boost restoration time shortens by 800 seconds,"{""shortened_sec"":800}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
502,4,Prices in Zeni 16% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":160}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
503,4,Prices in Zeni 17% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":170}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
504,4,Prices in Zeni 18% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":180}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
505,4,Prices in Zeni 19% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":190}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
506,4,Prices in Zeni 20% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":200}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
507,4,Prices in Zeni 21% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":210}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
508,4,Prices in Zeni 22% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":220}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
509,4,Prices in Zeni 23% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":230}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
510,4,Prices in Zeni 24% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":240}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
511,4,Prices in Zeni 25% off,"{""shop_type"":""Shop::ZeniShop"",""benefit_permil"":250}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
512,3,STA restoration time shortens by 41 seconds,"{""shortened_sec"":41}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
513,3,STA restoration time shortens by 42 seconds,"{""shortened_sec"":42}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
514,3,STA restoration time shortens by 43 seconds,"{""shortened_sec"":43}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
515,3,STA restoration time shortens by 44 seconds,"{""shortened_sec"":44}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
516,3,STA restoration time shortens by 45 seconds,"{""shortened_sec"":45}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
517,2,Reward Boost restoration time shortens by 805 seconds,"{""shortened_sec"":805}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
518,2,Reward Boost restoration time shortens by 810 seconds,"{""shortened_sec"":810}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
519,2,Reward Boost restoration time shortens by 815 seconds,"{""shortened_sec"":815}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
520,2,Reward Boost restoration time shortens by 820 seconds,"{""shortened_sec"":820}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
521,2,Reward Boost restoration time shortens by 825 seconds,"{""shortened_sec"":825}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
522,2,Reward Boost restoration time shortens by 830 seconds,"{""shortened_sec"":830}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
523,2,Reward Boost restoration time shortens by 835 seconds,"{""shortened_sec"":835}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
524,2,Reward Boost restoration time shortens by 840 seconds,"{""shortened_sec"":840}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
525,2,Reward Boost restoration time shortens by 845 seconds,"{""shortened_sec"":845}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
526,2,Reward Boost restoration time shortens by 850 seconds,"{""shortened_sec"":850}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
527,2,Reward Boost restoration time shortens by 855 seconds,"{""shortened_sec"":855}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
528,2,Reward Boost restoration time shortens by 860 seconds,"{""shortened_sec"":860}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
529,2,Reward Boost restoration time shortens by 865 seconds,"{""shortened_sec"":865}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
530,2,Reward Boost restoration time shortens by 870 seconds,"{""shortened_sec"":870}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
531,2,Reward Boost restoration time shortens by 875 seconds,"{""shortened_sec"":875}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
532,2,Reward Boost restoration time shortens by 880 seconds,"{""shortened_sec"":880}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
533,2,Reward Boost restoration time shortens by 885 seconds,"{""shortened_sec"":885}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
534,2,Reward Boost restoration time shortens by 890 seconds,"{""shortened_sec"":890}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
535,2,Reward Boost restoration time shortens by 895 seconds,"{""shortened_sec"":895}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
536,2,Reward Boost restoration time shortens by 900 seconds,"{""shortened_sec"":900}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
537,3,STA restoration time shortens by 46 seconds,"{""shortened_sec"":46}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
538,3,STA restoration time shortens by 47 seconds,"{""shortened_sec"":47}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
539,3,STA restoration time shortens by 48 seconds,"{""shortened_sec"":48}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
540,3,STA restoration time shortens by 49 seconds,"{""shortened_sec"":49}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
541,3,STA restoration time shortens by 50 seconds,"{""shortened_sec"":50}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
542,2,Reward Boost restoration time shortens by 905 seconds,"{""shortened_sec"":905}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
543,2,Reward Boost restoration time shortens by 910 seconds,"{""shortened_sec"":910}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
544,2,Reward Boost restoration time shortens by 915 seconds,"{""shortened_sec"":915}",2024-06-05 09:22:50.114907,2024-06-05 09:22:50.114907
