id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
3650,361151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.928614,2024-07-24 07:39:44.928614
3651,361201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3652,361201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3653,361201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3654,361201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3655,361201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3656,361251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3657,361251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3658,361251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3659,361251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3660,361251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3701,371001,1017760,Card,2,0,Demon King Piccolo (Elder) x2,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3702,371001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3703,371001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3704,371001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3705,371001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3706,371001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3707,371001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3708,371002,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3709,371002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3710,371002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3711,371002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3712,371002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3713,371002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3714,371002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3715,371004,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3716,371004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3717,371004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3718,371004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3719,371004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3720,371004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3721,371004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3722,371011,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3723,371011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3724,371011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3725,371011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3726,371011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3727,371011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3728,371021,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3729,371021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3730,371021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3731,371021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3732,371021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3733,371021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3734,371051,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3735,371051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3736,371051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3737,371051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3738,371051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3739,371051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3740,371101,1017760,Card,1,0,Demon King Piccolo (Elder) x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3741,371101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3742,371101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3743,371101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3744,371101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3745,371101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3746,371151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3747,371151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3748,371151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3749,371151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3750,371151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3751,371201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3752,371201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3753,371201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3754,371201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3755,371201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3756,371251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3757,371251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3758,371251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3759,371251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
3760,371251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4001,401001,1022320,Card,2,0,Mercenary Tao x2,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4002,401001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4003,401001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4004,401001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4005,401001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4006,401001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4007,401001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4008,401002,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4009,401002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4010,401002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4011,401002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4012,401002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4013,401002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4014,401002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4015,401004,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4016,401004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4017,401004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4018,401004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4019,401004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4020,401004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4021,401004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4022,401011,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4023,401011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4024,401011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4025,401011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4026,401011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4027,401011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4028,401021,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4029,401021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4030,401021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.937038,2024-07-24 07:39:44.937038
4031,401021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4032,401021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4033,401021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4034,401051,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4035,401051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4036,401051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4037,401051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4038,401051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4039,401051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4040,401101,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4041,401101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4042,401101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4043,401101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4044,401101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4045,401101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4046,401151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4047,401151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4048,401151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4049,401151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4050,401151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4051,401201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4052,401201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4053,401201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4054,401201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4055,401201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4056,401251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4057,401251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4058,401251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4059,401251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4060,401251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4101,411001,1022320,Card,2,0,Mercenary Tao x2,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4102,411001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4103,411001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4104,411001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4105,411001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4106,411001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4107,411001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4108,411002,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4109,411002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4110,411002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4111,411002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4112,411002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4113,411002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4114,411002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4115,411004,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4116,411004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4117,411004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4118,411004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4119,411004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4120,411004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4121,411004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4122,411011,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4123,411011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4124,411011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4125,411011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4126,411011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4127,411011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4128,411021,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4129,411021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4130,411021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4131,411021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4132,411021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
4133,411021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.945815,2024-07-24 07:39:44.945815
