id,grow_type,lv,coef,created_at,updated_at
665,32,45,0.058,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
666,32,46,0.064,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
667,32,47,0.072,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
668,32,48,0.079,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
669,32,49,0.088,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
670,32,50,0.097,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
671,32,51,0.107,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
672,32,52,0.118,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
673,32,53,0.13,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
674,32,54,0.142,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
675,32,55,0.156,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
676,32,56,0.17,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
677,32,57,0.186,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
678,32,58,0.203,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
679,32,59,0.221,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
680,32,60,0.24,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
681,32,61,0.26,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
682,32,62,0.282,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
683,32,63,0.305,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
684,32,64,0.33,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
685,32,65,0.357,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
686,32,66,0.385,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
687,32,67,0.414,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
688,32,68,0.446,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
689,32,69,0.48,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
690,32,70,0.515,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
691,32,71,0.553,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
692,32,72,0.593,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
693,32,73,0.635,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
694,32,74,0.679,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
695,32,75,0.726,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
696,32,76,0.775,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
697,32,77,0.827,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
698,32,78,0.882,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
699,32,79,0.939,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
700,32,80,1.0,2024-05-17 11:40:43.015787,2024-05-17 11:40:43.015787
701,33,1,0.0,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
702,33,2,0.013,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
703,33,3,0.025,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
704,33,4,0.038,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
705,33,5,0.051,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
706,33,6,0.063,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
707,33,7,0.076,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
708,33,8,0.089,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
709,33,9,0.101,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
710,33,10,0.114,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
711,33,11,0.127,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
712,33,12,0.139,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
713,33,13,0.152,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
714,33,14,0.165,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
715,33,15,0.177,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
716,33,16,0.19,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
717,33,17,0.203,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
718,33,18,0.215,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
719,33,19,0.228,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
720,33,20,0.241,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
721,33,21,0.253,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
722,33,22,0.266,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
723,33,23,0.278,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
724,33,24,0.291,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
725,33,25,0.304,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
726,33,26,0.316,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
727,33,27,0.329,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
728,33,28,0.342,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
729,33,29,0.354,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
730,33,30,0.367,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
731,33,31,0.38,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
732,33,32,0.392,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
733,33,33,0.405,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
734,33,34,0.418,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
735,33,35,0.43,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
736,33,36,0.443,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
737,33,37,0.456,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
738,33,38,0.468,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
739,33,39,0.481,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
740,33,40,0.494,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
741,33,41,0.506,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
742,33,42,0.519,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
743,33,43,0.532,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
744,33,44,0.544,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
745,33,45,0.557,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
746,33,46,0.57,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
747,33,47,0.582,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
748,33,48,0.595,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
749,33,49,0.608,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
750,33,50,0.62,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
751,33,51,0.633,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
752,33,52,0.646,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
753,33,53,0.658,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
754,33,54,0.671,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
755,33,55,0.684,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
756,33,56,0.696,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
757,33,57,0.709,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
758,33,58,0.722,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
759,33,59,0.734,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
760,33,60,0.747,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
761,33,61,0.759,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
762,33,62,0.772,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
763,33,63,0.785,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
764,33,64,0.797,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
765,33,65,0.81,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
766,33,66,0.823,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
767,33,67,0.835,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
768,33,68,0.848,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
769,33,69,0.861,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
770,33,70,0.873,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
771,33,71,0.886,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
772,33,72,0.899,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
773,33,73,0.911,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
774,33,74,0.924,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
775,33,75,0.937,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
776,33,76,0.949,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
777,33,77,0.962,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
778,33,78,0.975,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
779,33,79,0.987,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
780,33,80,1.0,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
781,40,1,0.0,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
782,40,2,0.01,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
783,40,3,0.02,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
784,40,4,0.03,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
785,40,5,0.04,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
786,40,6,0.051,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
787,40,7,0.061,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
788,40,8,0.071,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
789,40,9,0.081,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
790,40,10,0.091,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
791,40,11,0.101,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
792,40,12,0.111,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
793,40,13,0.121,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
794,40,14,0.131,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
795,40,15,0.141,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
796,40,16,0.152,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
797,40,17,0.162,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
798,40,18,0.172,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
799,40,19,0.182,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
800,40,20,0.192,2024-05-17 11:40:43.021458,2024-05-17 11:40:43.021458
801,40,21,0.202,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
802,40,22,0.212,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
803,40,23,0.222,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
804,40,24,0.232,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
805,40,25,0.242,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
806,40,26,0.253,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
807,40,27,0.263,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
808,40,28,0.273,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
809,40,29,0.283,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
810,40,30,0.293,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
811,40,31,0.303,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
812,40,32,0.313,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
813,40,33,0.323,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
814,40,34,0.333,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
815,40,35,0.343,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
816,40,36,0.354,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
817,40,37,0.364,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
818,40,38,0.374,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
819,40,39,0.384,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
820,40,40,0.394,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
821,40,41,0.404,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
822,40,42,0.414,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
823,40,43,0.424,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
824,40,44,0.434,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
825,40,45,0.444,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
826,40,46,0.455,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
827,40,47,0.465,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
828,40,48,0.475,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
829,40,49,0.485,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
830,40,50,0.495,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
831,40,51,0.505,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
832,40,52,0.515,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
833,40,53,0.525,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
834,40,54,0.535,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
835,40,55,0.545,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
836,40,56,0.556,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
837,40,57,0.566,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
838,40,58,0.576,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
839,40,59,0.586,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
840,40,60,0.596,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
841,40,61,0.606,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
842,40,62,0.616,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
843,40,63,0.626,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
844,40,64,0.636,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
845,40,65,0.646,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
846,40,66,0.657,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
847,40,67,0.667,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
848,40,68,0.677,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
849,40,69,0.687,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
850,40,70,0.697,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
851,40,71,0.707,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
852,40,72,0.717,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
853,40,73,0.727,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
854,40,74,0.737,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
855,40,75,0.747,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
856,40,76,0.758,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
857,40,77,0.768,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
858,40,78,0.778,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
859,40,79,0.788,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
860,40,80,0.798,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
861,40,81,0.808,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
862,40,82,0.818,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
863,40,83,0.828,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
864,40,84,0.838,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
865,40,85,0.848,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
866,40,86,0.859,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
867,40,87,0.869,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
868,40,88,0.879,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
869,40,89,0.889,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
870,40,90,0.899,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
871,40,91,0.909,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
872,40,92,0.919,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
873,40,93,0.929,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
874,40,94,0.939,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
875,40,95,0.949,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
876,40,96,0.96,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
877,40,97,0.97,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
878,40,98,0.98,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
879,40,99,0.99,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
880,40,100,1.0,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
881,41,1,0.0,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
882,41,2,0.008,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
883,41,3,0.017,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
884,41,4,0.025,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
885,41,5,0.034,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
886,41,6,0.042,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
887,41,7,0.05,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
888,41,8,0.059,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
889,41,9,0.067,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
890,41,10,0.076,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
891,41,11,0.084,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
892,41,12,0.092,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
893,41,13,0.101,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
894,41,14,0.109,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
895,41,15,0.118,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
896,41,16,0.126,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
897,41,17,0.134,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
898,41,18,0.143,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
899,41,19,0.151,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
900,41,20,0.16,2024-05-17 11:40:43.027021,2024-05-17 11:40:43.027021
901,41,21,0.168,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
902,41,22,0.176,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
903,41,23,0.185,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
904,41,24,0.193,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
905,41,25,0.202,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
906,41,26,0.21,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
907,41,27,0.218,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
908,41,28,0.227,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
909,41,29,0.235,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
910,41,30,0.244,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
911,41,31,0.252,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
912,41,32,0.261,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
913,41,33,0.269,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
914,41,34,0.277,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
915,41,35,0.286,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
916,41,36,0.294,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
917,41,37,0.303,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
918,41,38,0.311,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
919,41,39,0.319,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
920,41,40,0.328,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
921,41,41,0.336,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
922,41,42,0.345,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
923,41,43,0.353,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
924,41,44,0.361,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
925,41,45,0.37,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
926,41,46,0.378,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
927,41,47,0.387,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
928,41,48,0.395,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
929,41,49,0.403,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
930,41,50,0.412,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
931,41,51,0.42,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
932,41,52,0.429,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
933,41,53,0.437,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
934,41,54,0.445,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
935,41,55,0.454,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
936,41,56,0.462,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
937,41,57,0.471,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
938,41,58,0.479,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
939,41,59,0.487,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
940,41,60,0.496,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
941,41,61,0.504,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
942,41,62,0.513,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
943,41,63,0.521,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
944,41,64,0.529,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
945,41,65,0.538,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
946,41,66,0.546,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
947,41,67,0.555,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
948,41,68,0.563,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
949,41,69,0.571,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
950,41,70,0.58,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
951,41,71,0.588,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
952,41,72,0.597,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
953,41,73,0.605,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
954,41,74,0.613,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
955,41,75,0.622,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
956,41,76,0.63,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
957,41,77,0.639,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
958,41,78,0.647,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
959,41,79,0.655,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
960,41,80,0.664,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
961,41,81,0.672,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
962,41,82,0.681,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
963,41,83,0.689,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
964,41,84,0.697,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
965,41,85,0.706,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
966,41,86,0.714,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
967,41,87,0.723,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
968,41,88,0.731,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
969,41,89,0.739,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
970,41,90,0.748,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
971,41,91,0.756,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
972,41,92,0.765,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
973,41,93,0.773,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
974,41,94,0.782,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
975,41,95,0.79,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
976,41,96,0.798,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
977,41,97,0.807,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
978,41,98,0.815,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
979,41,99,0.824,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
980,41,100,0.832,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
981,41,101,0.84,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
982,41,102,0.849,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
983,41,103,0.857,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
984,41,104,0.866,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
985,41,105,0.874,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
986,41,106,0.882,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
987,41,107,0.891,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
988,41,108,0.899,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
989,41,109,0.908,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
990,41,110,0.916,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
991,41,111,0.924,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
992,41,112,0.933,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
993,41,113,0.941,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
994,41,114,0.95,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
995,41,115,0.958,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
996,41,116,0.966,2024-05-17 11:40:43.050056,2024-05-17 11:40:43.050056
