id,mission_category_id,item1_id,item1_type,item2_id,item2_type,item3_id,item3_type,item4_id,item4_type,created_at,updated_at
470,263,2466,EquipmentSkillItem,2452.0,EquipmentSkillItem,2444.0,EquipmentSkillItem,2436.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
471,10127,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
472,10128,11,Point::Stone,1003970.0,Card,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
473,781,11,Point::Stone,40007.0,SupportMemory,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
474,3119,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
475,3120,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
476,259,2424,EquipmentSkillItem,2400.0,EquipmentSkillItem,2402.0,EquipmentSkillItem,2394.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
477,10129,140,SpecialItem,1003970.0,Card,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
478,10130,11,Point::Stone,1300.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
479,3117,11,Point::Stone,1002630.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
480,3121,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
481,256,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
482,3122,11,Point::Stone,1002630.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
483,3123,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
484,4011,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
485,10131,11,Point::Stone,1003970.0,Card,1013400.0,Card,900000.0,AwakeningItem,2024-06-10 02:04:15,2024-06-10 02:04:15
486,10132,3505,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
487,3124,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
488,265,11,Point::Stone,1011481.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
489,913,11,Point::Stone,1027530.0,Card,1002630.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
490,10133,11,Point::Stone,1.0,CardStickerItem,2.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
491,10134,11,Point::Stone,1013400.0,Card,1.0,LinkSkillLvUpItem,1.0,ActItem,2024-06-10 02:04:15,2024-06-10 02:04:15
492,10135,5971,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
493,3125,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
494,264,11,Point::Stone,1027930.0,Card,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
495,4012,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
496,10136,11,Point::Stone,1301.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
497,10137,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,1003970.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
498,267,2,LinkSkillLvUpItem,1.0,LinkSkillLvUpItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
499,10138,11,Point::Stone,1013400.0,Card,1.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
500,10139,5981,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
501,10140,3506,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
502,10141,11,Point::Stone,1400.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
503,266,11,Point::Stone,1027790.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
504,3126,11,Point::Stone,1002630.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
505,4013,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
506,10142,11,Point::Stone,1003970.0,Card,1013400.0,Card,1.0,ActItem,2024-06-10 02:04:15,2024-06-10 02:04:15
507,759,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-06-10 02:04:15,2024-06-10 02:04:15
508,778,11,Point::Stone,1.0,CardStickerItem,1003970.0,Card,1012230.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
509,777,11,Point::Stone,1003970.0,Card,1005480.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
510,268,11,Point::Stone,1003970.0,Card,1013400.0,Card,1011481.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
511,10143,11,Point::Stone,1013400.0,Card,1011481.0,Card,900000.0,AwakeningItem,2024-06-10 02:04:15,2024-06-10 02:04:15
512,10144,5991,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
513,3127,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
514,10145,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
515,10146,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
517,10148,15011,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
518,3128,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
519,10149,11,Point::Stone,1028410.0,Card,900006.0,AwakeningItem,1003970.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
520,779,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
521,10150,28,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
522,3129,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
523,10151,28,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
524,10152,28,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
525,10153,28,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
526,10154,28,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
527,10155,11,Point::Stone,3404.0,TreasureItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
528,10156,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,1003970.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
529,4014,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
530,776,152,SpecialItem,151.0,SpecialItem,11.0,Point::Stone,50011.0,SupportMemory,2024-06-10 02:04:15,2024-06-10 02:04:15
531,780,11,Point::Stone,1002630.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
532,10157,5043,AwakeningItem,5352.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
534,10159,11,Point::Stone,1401.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
535,10160,1003970,Card,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
536,914,11,Point::Stone,50010.0,SupportMemory,1002630.0,Card,1012840.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
537,10161,11,Point::Stone,1023821.0,Card,1003970.0,Card,1013400.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
538,3130,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
539,10162,11,Point::Stone,1001.0,EventkagiItem,2.0,LinkSkillLvUpItem,1.0,LinkSkillLvUpItem,2024-06-10 02:04:15,2024-06-10 02:04:15
540,4020,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
541,10163,5203,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
542,708,30,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
543,784,11,Point::Stone,1003970.0,Card,1011481.0,Card,2.0,LinkSkillLvUpItem,2024-06-10 02:04:15,2024-06-10 02:04:15
544,10164,1011481,Card,1002640.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
545,707,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
546,3132,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
547,782,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
548,10165,1003970,Card,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
549,120217,1003970,Card,1013400.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
550,1306,11,Point::Stone,1028530.0,Card,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
551,783,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
552,790,161,SpecialItem,160.0,SpecialItem,11.0,Point::Stone,50012.0,SupportMemory,2024-06-10 02:04:15,2024-06-10 02:04:15
553,1305,11,Point::Stone,1018970.0,Card,1002630.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
554,10166,29,TreasureItem,1028331.0,Card,1.0,CardStickerItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
555,3131,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
556,709,31,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
557,10167,153,SpecialItem,1003970.0,Card,1013400.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
558,10168,5482,AwakeningItem,5481.0,AwakeningItem,5491.0,AwakeningItem,5731.0,AwakeningItem,2024-06-10 02:04:15,2024-06-10 02:04:15
559,271,2868,EquipmentSkillItem,2863.0,EquipmentSkillItem,2846.0,EquipmentSkillItem,2841.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
560,10169,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
561,10170,3507,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
562,3133,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
563,4015,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
564,10171,1011481,Card,1002640.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
565,786,11,Point::Stone,2872.0,EquipmentSkillItem,2871.0,EquipmentSkillItem,2870.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
566,3137,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
567,10172,5882,AwakeningItem,5881.0,AwakeningItem,5831.0,AwakeningItem,5841.0,AwakeningItem,2024-06-10 02:04:15,2024-06-10 02:04:15
568,272,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
569,4016,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
570,3134,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
571,3135,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
572,269,32,TreasureItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
573,4017,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
574,10173,11,Point::Stone,1.0,CardStickerItem,2.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
575,3701,11,Point::Stone,100005.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
576,100243,1872,EquipmentSkillItem,3274.0,EquipmentSkillItem,1863.0,EquipmentSkillItem,1838.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
577,270,11,Point::Stone,1011481.0,Card,2.0,LinkSkillLvUpItem,1.0,LinkSkillLvUpItem,2024-06-10 02:04:15,2024-06-10 02:04:15
578,3136,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
579,10174,11,Point::Stone,1003970.0,Card,1013400.0,Card,2.0,ActItem,2024-06-10 02:04:15,2024-06-10 02:04:15
580,10175,15031,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
581,10176,11,Point::Stone,1013400.0,Card,12.0,TrainingField,7.0,TrainingField,2024-06-10 02:04:15,2024-06-10 02:04:15
582,10177,11,Point::Stone,1019101.0,Card,1013400.0,Card,1005480.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
583,10178,15021,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
584,3140,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
585,3141,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
586,275,11,Point::Stone,1019101.0,Card,1013400.0,Card,1005480.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
587,274,2102,TreasureItem,3.0,ActItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
588,915,11,Point::Stone,10006.0,SupportMemory,1028620.0,Card,1002630.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
589,10179,11,Point::Stone,1500.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
590,276,11,Point::Stone,1013101.0,Card,1013400.0,Card,1005480.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
591,3138,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
592,789,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-06-10 02:04:15,2024-06-10 02:04:15
593,10180,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,1003970.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
594,273,11,Point::Stone,1013400.0,Card,1005480.0,Card,8.0,TrainingField,2024-06-10 02:04:15,2024-06-10 02:04:15
595,788,11,Point::Stone,3396.0,EquipmentSkillItem,3395.0,EquipmentSkillItem,3394.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
596,3139,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
597,10181,11,Point::Stone,1003970.0,Card,1013400.0,Card,12.0,TrainingField,2024-06-10 02:04:15,2024-06-10 02:04:15
598,10182,11,Point::Stone,1.0,CardStickerItem,2.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
599,10183,15041,AwakeningItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
600,10184,1003970,Card,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
601,10185,45,WallpaperItem,11.0,Point::Stone,1904.0,SupportItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
602,787,163,SpecialItem,11.0,Point::Stone,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
603,791,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-06-10 02:04:15,2024-06-10 02:04:15
604,916,11,Point::Stone,20018.0,SupportMemory,1017150.0,Card,1002630.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
605,3142,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
606,10186,11,Point::Stone,1.0,CardStickerItem,2.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
607,917,11,Point::Stone,1013400.0,Card,1002630.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
608,10187,11,Point::Stone,162.0,SpecialItem,1003970.0,Card,1.0,CardStickerItem,2024-06-10 02:04:15,2024-06-10 02:04:15
609,10188,5283,AwakeningItem,15051.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
610,10189,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
611,10190,11,Point::Stone,1003970.0,Card,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
612,3144,11,Point::Stone,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
613,10191,11,Point::Stone,2.0,ActItem,22.0,TreasureItem,1.0,TreasureItem,2024-06-10 02:04:15,2024-06-10 02:04:15
614,10192,11,Point::Stone,1501.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
615,10193,11,Point::Stone,17.0,CardStickerItem,3100.0,TreasureItem,1003970.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
616,792,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-06-10 02:04:15,2024-06-10 02:04:15
617,10194,11,Point::Stone,1013101.0,Card,1013400.0,Card,1005480.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
618,3702,11,Point::Stone,100245.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
619,4018,11,Point::Stone,2.0,ActItem,2004.0,TreasureItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
620,3703,11,Point::Stone,100105.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
621,110203,3,ActItem,2.0,ActItem,1.0,ActItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
622,100254,2314,EquipmentSkillItem,2311.0,EquipmentSkillItem,2308.0,EquipmentSkillItem,2307.0,EquipmentSkillItem,2024-06-10 02:04:15,2024-06-10 02:04:15
624,3704,11,Point::Stone,100265.0,AwakeningItem,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
625,10196,11,Point::Stone,1600.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
626,10197,164,SpecialItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
627,10198,164,SpecialItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
628,10199,164,SpecialItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
629,10200,164,SpecialItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
630,10201,164,SpecialItem,,,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
631,10202,11,Point::Stone,1003970.0,Card,1012250.0,Card,1012270.0,Card,2024-06-10 02:04:15,2024-06-10 02:04:15
632,794,11,Point::Stone,2.0,LinkSkillLvUpItem,1.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
633,918,11,Point::Stone,50013.0,SupportMemory,1028990.0,Card,,,2024-06-10 02:04:15,2024-06-10 02:04:15
634,10203,11,Point::Stone,1.0,CardStickerItem,2.0,LinkSkillLvUpItem,,,2024-06-10 02:04:15,2024-06-10 02:04:15
635,10204,11,Point::Stone,1601.0,SD::Pack,,,,,2024-06-10 02:04:15,2024-06-10 02:04:15
636,10205,11,Point::Stone,22.0,TreasureItem,1.0,TreasureItem,11.0,PotentialItem,2024-06-10 02:04:15,2024-06-10 02:04:15
