id,name,kana,created_at,updated_at
539,ブロリー&チライ&レモ,ぶろりー&ちらい&れも,2024-05-29 02:26:40,2024-05-29 02:26:40
540,バーダックチーム,ばーだっくちーむ,2024-05-29 02:26:40,2024-05-29 02:26:40
541,超サイヤ人バーダック(変身),すーぱーさいやじんばーだっく(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
542,ピッコロ大魔王(若返り),ぴっころだいまおう(わかがえり),2024-05-29 02:26:40,2024-05-29 02:26:40
543,ナッパ/ベジータ,なっぱ/べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
544,ベジータ(交代),べじーた(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
545,超サイヤ人ゴテンクス(変身),すーぱーさいやじんごてんくす(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
546,超サイヤ人3ゴテンクス(変身),すーぱーさいやじん3ごてんくす(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
547,魔人ブウ(純粋悪)(交代),まじんぶう(じゅんすいあく)(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
548,魔人ブウ(悪)(吸収),まじんぶう(あく)(きゅうしゅう),2024-05-29 02:26:40,2024-05-29 02:26:40
549,魔人ブウ(善)/魔人ブウ(純粋悪),まじんぶう(ぜん)/まじんぶう(じゅんすいあく),2024-05-29 02:26:40,2024-05-29 02:26:40
550,ケフラ,けふら,2024-05-29 02:26:40,2024-05-29 02:26:40
551,超サイヤ人ケフラ(変身),すーぱーさいやじんけふら(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
552,超サイヤ人2ケフラ(変身),すーぱーさいやじん2けふら(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
553,超サイヤ人ゴッドSS孫悟空&超サイヤ人ゴッドSSベジータ,すーぱーさいやじんごっどSSそんごくう&すーぱーさいやじんごっどSSべじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
554,超サイヤ人ゴッドSS孫悟空(界王拳)&超サイヤ人ゴッドSSベジータ(進化),すーぱーさいやじんごっどSSそんごくう(かいおうけん)&すーぱーさいやじんごっどSSべじーた(しんか),2024-05-29 02:26:40,2024-05-29 02:26:40
555,ジレン(フルパワー),じれん(ふるぱわー),2024-05-29 02:26:40,2024-05-29 02:26:40
556,トッポ(プライド・トルーパーズ),とっぽ(ぷらいど・とるーぱーず),2024-05-29 02:26:40,2024-05-29 02:26:40
557,孫悟空&孫悟飯(幼年期),そんごくう&そんごはん(ようねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
558,カーセラル(プライド・トルーパーズ),かーせらる(ぷらいど・とるーぱーず),2024-05-29 02:26:40,2024-05-29 02:26:40
559,界王神＆キビト,かいおうしん&きびと,2024-05-29 02:26:40,2024-05-29 02:26:40
560,グレートサイヤマン2号/1号,ぐれーとさいやまん2ごう/1ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
561,孫悟空&ベジータ(天使),そんごくう&べじーた(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
562,グレートサイヤマン1号(交代),ぐれーとさいやまん1ごう(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
563,超ベジット(合体),すーぱーべじっと(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
564,魔人ブウ(アルティメット悟飯吸収)(吸収),まじんぶう(あるてぃめっとごはんきゅうしゅう)(きゅうしゅう),2024-05-29 02:26:40,2024-05-29 02:26:40
565,孫悟空(変身),そんごくう(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
566,ミスター・サタン/魔人ブウ(善),みすたー・さたん/まじんぶう(ぜん),2024-05-29 02:26:40,2024-05-29 02:26:40
567,魔人ブウ(善)(交代),まじんぶう(ぜん)(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
568,アルティメット孫悟飯(強化),あるてぃめっとそんごはん(きょうか),2024-05-29 02:26:40,2024-05-29 02:26:40
569,キビト神(合体),きびとしん(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
570,ベジータ(天使),べじーた(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
571,超サイヤ人2ベジータ(天使),すーぱーさいやじん2べじーた(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
572,ランチ(変身),らんち(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
573,猛血虎,もうけっこ,2024-05-29 02:26:40,2024-05-29 02:26:40
574,ゴールデンフリーザ&ソルベ,ごーるでんふりーざ&そるべ,2024-05-29 02:26:40,2024-05-29 02:26:40
575,ゴールデンフリーザ(天使)(変身),ごーるでんふりーざ(てんし)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
576,孫悟飯(じいちゃん)&パン(GT),そんごはん(じいちゃん)&ぱん(GT),2024-05-29 02:26:40,2024-05-29 02:26:40
577,ミラ(最終形態)(吸収),みら(さいしゅうけいたい)(きゅうしゅう),2024-05-29 02:26:40,2024-05-29 02:26:40
578,ターレス軍団,たーれすぐんだん,2024-05-29 02:26:40,2024-05-29 02:26:40
579,ベジータ(GT)(大猿),べじーた(GT)(おおざる),2024-05-29 02:26:40,2024-05-29 02:26:40
580,超サイヤ人4ベジット(ゼノ),すーぱーさいやじん4べじっと(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
581,超サイヤ人4ブロリー,すーぱーさいやじん4ぶろりー,2024-05-29 02:26:40,2024-05-29 02:26:40
582,超サイヤ人4バーダック,すーぱーさいやじん4ばーだっく,2024-05-29 02:26:40,2024-05-29 02:26:40
583,超サイヤ人4孫悟飯,すーぱーさいやじん4そんごはん,2024-05-29 02:26:40,2024-05-29 02:26:40
584,魔神トワ,まじんとわ,2024-05-29 02:26:40,2024-05-29 02:26:40
585,魔神ダーブラ(ゼノ),まじんだーぶら(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
586,魔神サルサ,まじんさるさ,2024-05-29 02:26:40,2024-05-29 02:26:40
587,バビディ&魔人ブウ(善),ばびでぃ&まじんぶう(ぜん),2024-05-29 02:26:40,2024-05-29 02:26:40
588,フルパワーボージャック(変身),ふるぱわーぼーじゃっく(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
589,孫悟飯(幼年期)(サンタクロース),そんごはん(ようねんき)(さんたくろーす),2024-05-29 02:26:40,2024-05-29 02:26:40
590,アンニン,あんにん,2024-05-29 02:26:40,2024-05-29 02:26:40
591,スーパージャネンバ(変身),すーぱーじゃねんば(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
592,アルティメット孫悟飯&ピッコロ,あるてぃめっとそんごはん&ぴっころ,2024-05-29 02:26:40,2024-05-29 02:26:40
593,ゴールデンフリーザ(天使)&アルティメット孫悟飯,ごーるでんふりーざ(てんし)&あるてぃめっとそんごはん,2024-05-29 02:26:40,2024-05-29 02:26:40
594,孫悟空(身勝手の極意),そんごくう(みがってのごくい),2024-05-29 02:26:40,2024-05-29 02:26:40
595,超サイヤ人ゴッドSSベジータ(進化),すーぱーさいやじんごっどSSべじーた(しんか),2024-05-29 02:26:40,2024-05-29 02:26:40
596,ダーコリ,だーこり,2024-05-29 02:26:40,2024-05-29 02:26:40
597,イワン,いわん,2024-05-29 02:26:40,2024-05-29 02:26:40
598,ヘレス,へれす,2024-05-29 02:26:40,2024-05-29 02:26:40
599,モスコ,もすこ,2024-05-29 02:26:40,2024-05-29 02:26:40
600,キテラ,きてら,2024-05-29 02:26:40,2024-05-29 02:26:40
601,アラク,あらく,2024-05-29 02:26:40,2024-05-29 02:26:40
602,リキール,りきーる,2024-05-29 02:26:40,2024-05-29 02:26:40
603,シドラ,しどら,2024-05-29 02:26:40,2024-05-29 02:26:40
604,ラムーシ,らむーし,2024-05-29 02:26:40,2024-05-29 02:26:40
605,ベルモッド,べるもっど,2024-05-29 02:26:40,2024-05-29 02:26:40
606,ジーン,じーん,2024-05-29 02:26:40,2024-05-29 02:26:40
607,クリリン&人造人間18号,くりりん&じんぞうにんげん18ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
608,亀仙人&天津飯,かめせんにん&てんしんはん,2024-05-29 02:26:40,2024-05-29 02:26:40
609,ガノス(変身),がのす(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
610,ザ・プリーチョ,ざぷりーちょ,2024-05-29 02:26:40,2024-05-29 02:26:40
611,ゴールデンフリーザ(天使)&人造人間17号,ごーるでんふりーざ(てんし)&じんぞうにんげん17ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
612,人造人間17号(第7宇宙チーム),じんぞうにんげん17ごう(だい7うちゅうちーむ),2024-05-29 02:26:40,2024-05-29 02:26:40
613,超サイヤ人トランクス(幼年期)&超サイヤ人孫悟天(幼年期),すーぱーさいやじんとらんくす(ようねんき)&すーぱーさいやじんそんごてん(ようねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
614,グレートサイヤマン&ビーデル,ぐれーとさいやまん&びーでる,2024-05-29 02:26:40,2024-05-29 02:26:40
615,タピオン&ミノシア,たぴおん&みのしあ,2024-05-29 02:26:40,2024-05-29 02:26:40
616,孫悟飯(GT)&孫悟天(GT),そんごはん(GT)&そんごてん(GT),2024-05-29 02:26:40,2024-05-29 02:26:40
617,トランクス(GT)&孫悟天(GT),とらんくす(GT)&そんごてん(GT),2024-05-29 02:26:40,2024-05-29 02:26:40
618,邪悪龍軍団,じゃあくりゅうぐんだん,2024-05-29 02:26:40,2024-05-29 02:26:40
619,ベビー,べびー,2024-05-29 02:26:40,2024-05-29 02:26:40
620,ジンジャー,じんじゃー,2024-05-29 02:26:40,2024-05-29 02:26:40
621,サンショ,さんしょ,2024-05-29 02:26:40,2024-05-29 02:26:40
622,ニッキー,にっきー,2024-05-29 02:26:40,2024-05-29 02:26:40
623,ガーリックJr.,がーりっくJr.,2024-05-29 02:26:40,2024-05-29 02:26:40
624,スーパーガーリックJr.,すーぱーがーりっくJr.,2024-05-29 02:26:40,2024-05-29 02:26:40
625,孫悟空&ピッコロ,そんごくう&ぴっころ,2024-05-29 02:26:40,2024-05-29 02:26:40
626,フリーザ(最終形態)&死人軍団,ふりーざ(さいしゅうけいたい)&しびとぐんだん,2024-05-29 02:26:40,2024-05-29 02:26:40
627,ピッコロ&クリリン,ぴっころ&くりりん,2024-05-29 02:26:40,2024-05-29 02:26:40
628,超ゴジータ(合体),すーぱーごじーた(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
629,キャウェイ,きゃうぇい,2024-05-29 02:26:40,2024-05-29 02:26:40
630,マルカリータ,まるかりーた,2024-05-29 02:26:40,2024-05-29 02:26:40
631,ザーボン&ドドリア,ざーぼん&どどりあ,2024-05-29 02:26:40,2024-05-29 02:26:40
632,クリリン/ベジータ,くりりん/べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
633,ベジータ(交代),べじーた(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
634,クリリン&孫悟飯(幼年期),くりりん&そんごはん(ようねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
635,ベジータ/孫悟空,べじーた/そんごくう,2024-05-29 02:26:40,2024-05-29 02:26:40
636,クリリン&孫悟飯(幼年期)(着替え),くりりん&そんごはん(ようねんき)(きがえ),2024-05-29 02:26:40,2024-05-29 02:26:40
637,超サイヤ人2ケフラ(合体),すーぱーさいやじん2けふら(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
638,ナッパ(青年期),なっぱ(せいねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
639,ヒット&超サイヤ人ゴッド孫悟空,ひっと&すーぱーさいやじんごっどそんごくう,2024-05-29 02:26:40,2024-05-29 02:26:40
640,孫悟空(交代),そんごくう(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
641,ハッチャン(暴走),はっちゃん(ぼうそう),2024-05-29 02:26:40,2024-05-29 02:26:40
642,ハッチャン&人造人間17号,はっちゃん&じんぞうにんげん17ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
643,コン,こん,2024-05-29 02:26:40,2024-05-29 02:26:40
644,チャ,ちゃ,2024-05-29 02:26:40,2024-05-29 02:26:40
645,アカ,あか,2024-05-29 02:26:40,2024-05-29 02:26:40
646,アオ,あお,2024-05-29 02:26:40,2024-05-29 02:26:40
647,超サイヤ人トランクス(青年期)(変身),すーぱーさいやじんとらんくす(せいねんき)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
648,時の界王神(洗脳),ときのかいおうしん(せんのう),2024-05-29 02:26:40,2024-05-29 02:26:40
649,暗黒王メチカブラ(時の力解放),あんこくおうめちかぶら(ときのちからかいほう),2024-05-29 02:26:40,2024-05-29 02:26:40
650,超サイヤ人ゴッドトランクス(ゼノ),すーぱーさいやじんごっどとらんくす(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
651,魔神プティン,まじんぷてぃん,2024-05-29 02:26:40,2024-05-29 02:26:40
652,パン(ゼノ),ぱん(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
653,ロベル,ろべる,2024-05-29 02:26:40,2024-05-29 02:26:40
654,超サイヤ人孫悟空(ゼノ),すーぱーさいやじんそんごくう(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
655,超サイヤ人ベジータ(ゼノ),すーぱーさいやじんべじーた(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
656,超サイヤ人ベジークス(ゼノ),すーぱーさいやじんべじーくす(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
657,超サイヤ人3ゴハンクス(ゼノ),すーぱーさいやじん3ごはんくす(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
658,超サイヤ人3ゴテンクス(ゼノ),すーぱーさいやじん3ごてんくす(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
659,人造人間17号(未来)&18号(未来),じんぞうにんげん17ごう(みらい)&18ごう(みらい),2024-05-29 02:26:40,2024-05-29 02:26:40
660,ドクター・ゲロ&人造人間19号,どくたー・げろ&じんぞうにんげん19ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
661,超サイヤ人孫悟飯(未来)&トランクス(少年期)(未来),すーぱーさいやじんそんごはん(みらい)&とらんくす(しょうねんき)(みらい),2024-05-29 02:26:40,2024-05-29 02:26:40
662,超サイヤ人孫悟飯(未来)&トランクス(少年期)(未来)/超サイヤ人孫悟飯(未来),すーぱーさいやじんそんごはん(みらい)&とらんくす(しょうねんき)(みらい)/すーぱーさいやじんそんごはん(みらい),2024-05-29 02:26:40,2024-05-29 02:26:40
663,超サイヤ人孫悟飯(未来)(交代),すーぱーさいやじんそんごはん(みらい)(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
664,超サイヤ人3孫悟空(変身),すーぱーさいやじん3そんごくう(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
665,超サイヤ人ゴッド孫悟空&超サイヤ人ゴッドベジータ ,すーぱーさいやじんごっどそんごくう&すーぱーさいやじんごっどべじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
666,超サイヤ人ゴッドSS孫悟空&超サイヤ人ゴッドSSベジータ(変身),すーぱーさいやじんごっどSSそんごくう&すーぱーさいやじんごっどSSべじーた(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
667,超サイヤ人4孫悟空&超サイヤ人4ベジータ,すーぱーさいやじん4そんごくう&すーぱーさいやじん4べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
668,超サイヤ人4ゴジータ(融合),すーぱーさいやじん4ごじーた(ゆうごう),2024-05-29 02:26:40,2024-05-29 02:26:40
669,孫悟飯(青年期)&孫悟天(幼年期)&トランクス(幼年期),そんごはん(せいねんき)&そんごてん(ようねんき)&とらんくす(ようねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
670,孫悟空&チチ,そんごくう&ちち,2024-05-29 02:26:40,2024-05-29 02:26:40
671,ベジータ&ブルマ,べじーた&ぶるま,2024-05-29 02:26:40,2024-05-29 02:26:40
672,ベジータ&ブルマ(着替え),べじーた&ぶるま(きがえ),2024-05-29 02:26:40,2024-05-29 02:26:40
673,孫悟空Jr.&ベジータJr.,そんごくうJr.&べじーたJr.,2024-05-29 02:26:40,2024-05-29 02:26:40
674,超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.,すーぱーさいやじんそんごくうJr.&すーぱーさいやじんべじーたJr.,2024-05-29 02:26:40,2024-05-29 02:26:40
675,ギニュー(孫悟空)(チェンジ),ぎにゅー(そんごくう)(ちぇんじ),2024-05-29 02:26:40,2024-05-29 02:26:40
676,ジース&バータ,じーす&ばーた,2024-05-29 02:26:40,2024-05-29 02:26:40
677,リクーム&グルド,りくーむ&ぐるど,2024-05-29 02:26:40,2024-05-29 02:26:40
678,パラパラブラザーズ,ぱらぱらぶらざーず,2024-05-29 02:26:40,2024-05-29 02:26:40
679,孫悟天(青年期),そんごてん(せいねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
680,アンニン(巨大化),あんにん(きょだいか),2024-05-29 02:26:40,2024-05-29 02:26:40
681,孫悟空&ピッコロ/ピッコロ,そんごくう&ぴっころ/ぴっころ,2024-05-29 02:26:40,2024-05-29 02:26:40
682,ピッコロ(交代),ぴっころ(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
683,超サイヤ人孫悟飯(少年期)(交代),すーぱーさいやじんそんごはん(しょうねんき)(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
684,セル(第二形態)(変身),せる(だいにけいたい)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
685,セル(完全体)(変身),せる(かんぜんたい)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
686,人造人間16号&18号,じんぞうにんげん16ごう&18ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
687,超サイヤ人孫悟空&超サイヤ人孫悟飯(少年期),すーぱーさいやじんそんごくう&すーぱーさいやじんそんごはん(しょうねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
688,ベビー(幼生体),べびー(ようせいたい),2024-05-29 02:26:40,2024-05-29 02:26:40
689,超サイヤ人ゴッドSS孫悟空/超サイヤ人ゴッドSSベジータ,すーぱーさいやじんごっどSSそんごくう/すーぱーさいやじんごっどSSべじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
690,超サイヤ人ゴッドSSベジータ(交代),すーぱーさいやじんごっどSSべじーた(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
691,超サイヤ人ゴッドSSベジータ&超サイヤ人トランクス(未来),すーぱーさいやじんごっどSSべじーた&すーぱーさいやじんとらんくす(みらい),2024-05-29 02:26:40,2024-05-29 02:26:40
692,孫悟飯(幼年期)/孫悟空,そんごはん(ようねんき)/そんごくう,2024-05-29 02:26:40,2024-05-29 02:26:40
693,孫悟空(交代),そんごくう(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
694,セルマックス,せるまっくす,2024-05-29 02:26:40,2024-05-29 02:26:40
695,トランクス(GT)&ギル,とらんくす(GT)&ぎる,2024-05-29 02:26:40,2024-05-29 02:26:40
696,チライ,ちらい,2024-05-29 02:26:40,2024-05-29 02:26:40
697,クリリン&孫悟飯(少年期),くりりん&そんごはん(しょうねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
698,超サイヤ人孫悟空&超サイヤ人ベジータ(奮起),すーぱーさいやじんそんごくう&すーぱーさいやじんべじーた(ふんき),2024-05-29 02:26:40,2024-05-29 02:26:40
699,ブルー大佐,ぶるーたいさ,2024-05-29 02:26:40,2024-05-29 02:26:40
700,ガンマ1号,がんま1ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
701,ガンマ2号,がんま2ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
702,ダーブラ(天使),だーぶら(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
703,クリリン(天使),くりりん(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
704,ヤムチャ(天使),やむちゃ(てんし),2024-05-29 02:26:40,2024-05-29 02:26:40
705,超フルパワーサイヤ人4・限界突破孫悟空(ゼノ),ちょうふるぱわーさいやじん4・げんかいとっぱそんごくう(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
706,超フルパワーサイヤ人4・限界突破ベジータ(ゼノ),ちょうふるぱわーさいやじん4・げんかいとっぱべじーた(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
707,超ハーツ,すーぱーはーつ,2024-05-29 02:26:40,2024-05-29 02:26:40
708,究極ハーツ(変身),きゅうきょくはーつ(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
709,ゴールデンメタルクウラ,ごーるでんめたるくうら,2024-05-29 02:26:40,2024-05-29 02:26:40
710,ジャネンバ(改造),じゃねんば(かいぞう),2024-05-29 02:26:40,2024-05-29 02:26:40
711,ラグス,らぐす,2024-05-29 02:26:40,2024-05-29 02:26:40
712,ハッチヒャック(巨大化),はっちひゃっく(きょだいか),2024-05-29 02:26:40,2024-05-29 02:26:40
713,トランクス(青年期)&孫悟天(青年期),とらんくす(せいねんき)&そんごてん(せいねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
714,ピッコロ(潜在能力解放),ぴっころ(せんざいのうりょくかいほう),2024-05-29 02:26:40,2024-05-29 02:26:40
715,超サイヤ人3孫悟空&超サイヤ人2ベジータ,すーぱーさいやじん3そんごくう&すーぱーさいやじん2べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
716,孫悟空&ベジータ,そんごくう&べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
717,孫悟空(GT)&超サイヤ人4ベジータ,そんごくう(GT)&すーぱーさいやじん4べじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
718,超サイヤ人ベジータ(GT),すーぱーさいやじんべじーた(GT),2024-05-29 02:26:40,2024-05-29 02:26:40
719,超サイヤ人3ゴテンクス&ピッコロ,すーぱーさいやじん3ごてんくす&ぴっころ,2024-05-29 02:26:40,2024-05-29 02:26:40
720,三星龍&四星龍,さんしんろん&すーしんろん,2024-05-29 02:26:40,2024-05-29 02:26:40
721,魔人ベジータ,まじんべじーた,2024-05-29 02:26:40,2024-05-29 02:26:40
722,超サイヤ人孫悟空(変身),すーぱーさいやじんそんごくう(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
723,超サイヤ人2ベジータ(変身),すーぱーさいやじん2べじーた(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
724,ベジータ&ナッパ,べじーた&なっぱ,2024-05-29 02:26:40,2024-05-29 02:26:40
725,人造人間17号&ヘルファイター17号,じんぞうにんげん17ごう&へるふぁいたー17ごう,2024-05-29 02:26:40,2024-05-29 02:26:40
726,超17号(合体),すーぱー17ごう(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
727,ドクター・ミュー&ドクター・ゲロ,どくたー・みゅー&どくたー・げろ,2024-05-29 02:26:40,2024-05-29 02:26:40
728,超サイヤ人2ケール(変身),すーぱーさいやじん2けーる(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
729,孫悟空(スタンバイ),そんごくう(すたんばい),2024-05-29 02:26:40,2024-05-29 02:26:40
730,山賊グマ,さんぞくぐま,2024-05-29 02:26:40,2024-05-29 02:26:40
731,ドクター・ウイロー,どくたー・ういろー,2024-05-29 02:26:40,2024-05-29 02:26:40
732,アモンド&レズン,あもんど&れずん,2024-05-29 02:26:40,2024-05-29 02:26:40
733,ダイーズ&カカオ,だいーず&かかお,2024-05-29 02:26:40,2024-05-29 02:26:40
734,超サイヤ人4孫悟空&スーパーウーブ,すーぱーさいやじん4そんごくう&すーぱーうーぶ,2024-05-29 02:26:40,2024-05-29 02:26:40
735,超フルパワーサイヤ人4孫悟空,ちょうふるぱわーさいやじん4そんごくう,2024-05-29 02:26:40,2024-05-29 02:26:40
736,孫悟飯(幼年期)(大猿),そんごはん(ようねんき)(おおざる),2024-05-29 02:26:40,2024-05-29 02:26:40
737,超サイヤ人ゴッドSSベジット(合体),すーぱーさいやじんごっどSSべじっと(がったい),2024-05-29 02:26:40,2024-05-29 02:26:40
738,無限ザマス(宇宙化),むげんざます(うちゅうか),2024-05-29 02:26:40,2024-05-29 02:26:40
739,超トランクス,すーぱーとらんくす,2024-05-29 02:26:40,2024-05-29 02:26:40
740,超サイヤ人トランクス(青年期)&超サイヤ人ブロリー,すーぱーさいやじんとらんくす(せいねんき)&すーぱーさいやじんぶろりー,2024-05-29 02:26:40,2024-05-29 02:26:40
741,超サイヤ人トランクス(未来)(スタンバイ),すーぱーさいやじんとらんくす(みらい)(すたんばい),2024-05-29 02:26:40,2024-05-29 02:26:40
742,大猿ベビー,おおざるべびー,2024-05-29 02:26:40,2024-05-29 02:26:40
743,アービー,あーびー,2024-05-29 02:26:40,2024-05-29 02:26:40
744,キンカーン,きんかーん,2024-05-29 02:26:40,2024-05-29 02:26:40
745,スカッド,すかっど,2024-05-29 02:26:40,2024-05-29 02:26:40
746,ザーロイン&ラバンラ&ザーブト,ざーろいん&らばんら&ざーぶと,2024-05-29 02:26:40,2024-05-29 02:26:40
747,ポリス,ぽりす,2024-05-29 02:26:40,2024-05-29 02:26:40
748,ピラフ,ぴらふ,2024-05-29 02:26:40,2024-05-29 02:26:40
749,ピラフ&シュウ&マイ,ぴらふ&しゅう&まい,2024-05-29 02:26:40,2024-05-29 02:26:40
750,リブリアン&カクンサ&ロージィ,りぶりあん&かくんさ&ろーじぃ,2024-05-29 02:26:40,2024-05-29 02:26:40
752, ウーロン&ランチ,うーろん&らんち,2024-05-29 02:26:40,2024-05-29 02:26:40
753,超フルパワーサイヤ人4・限界突破ベジット(ゼノ),ちょうふるぱわーさいやじん4・げんかいとっぱべじっと(ぜの),2024-05-29 02:26:40,2024-05-29 02:26:40
754,超フルパワーサイヤ人4・限界突破ブロリー,ちょうふるぱわーさいやじん4・げんかいとっぱぶろりー,2024-05-29 02:26:40,2024-05-29 02:26:40
755,紅き仮面のサイヤ人(超サイヤ人ロゼ3),あかきかめんのさいやじん(すーぱーさいやじんろぜ3),2024-05-29 02:26:40,2024-05-29 02:26:40
756,紅き仮面のサイヤ人(超サイヤ人ロゼフルパワー)(変身),あかきかめんのさいやじん(すーぱーさいやじんろぜふるぱわー)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
757,超サイヤ人ゴッドSSベジータ(暴走制御),すーぱーさいやじんごっどSSべじーた(ぼうそうせいぎょ),2024-05-29 02:26:40,2024-05-29 02:26:40
758,暗黒王フュー,あんこくおうふゅー,2024-05-29 02:26:40,2024-05-29 02:26:40
759,ピッコロ&孫悟飯(幼年期),ぴっころ&そんごはん(ようねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
760,孫悟飯(幼年期)(交代),そんごはん(ようねんき)(こうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
761,バイオレット大佐,ばいおれっとたいさ,2024-05-29 02:26:40,2024-05-29 02:26:40
762,人造人間21号(変身・善)(変身),じんぞうにんげん21ごう(へんしん・ぜん)(へんしん),2024-05-29 02:26:40,2024-05-29 02:26:40
763,人造人間21号(変身・悪),じんぞうにんげん21ごう(へんしん・あく),2024-05-29 02:26:40,2024-05-29 02:26:40
764,人造人間18号(リンク状態),じんぞうにんげん18ごう(りんくじょうたい),2024-05-29 02:26:40,2024-05-29 02:26:40
765,セル(完全体)(GT)&フリーザ(最終形態)(GT),せる(かんぜんたい)(GT)&ふりーざ(さいしゅうけいたい)(GT),2024-05-29 02:26:40,2024-05-29 02:26:40
766,超サイヤ人孫悟空&超サイヤ人ベジータ&超サイヤ人トランクス(青年期),すーぱーさいやじんそんごくう&すーぱーさいやじんべじーた&すーぱーさいやじんとらんくす(せいねんき),2024-05-29 02:26:40,2024-05-29 02:26:40
767,超サイヤ人3孫悟空(スタンバイ),すーぱーさいやじん3そんごくう(すたんばい),2024-05-29 02:26:40,2024-05-29 02:26:40
768,ヒルデガーン,ひるでがーん,2024-05-29 02:26:40,2024-05-29 02:26:40
