id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
36097,36097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
36098,36098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
36099,36099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
36100,36100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
36101,36101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
36102,36102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37001,37001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37002,37002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37003,37003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37004,37004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37005,37005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37006,37006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37007,37007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37008,37008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37009,37009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37010,37010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37011,37011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37012,37012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37013,37013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37014,37014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37015,37015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37016,37016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37017,37017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37018,37018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37019,37019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37020,37020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37021,37021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37022,37022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37023,37023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37024,37024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37025,37025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37026,37026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37027,37027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37028,37028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37029,37029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37030,37030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37031,37031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37032,37032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37033,37033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37034,37034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37035,37035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37036,37036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37037,37037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37038,37038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37039,37039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37040,37040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37041,37041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37042,37042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37043,37043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37044,37044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37045,37045,1020250,Card,1,0,【過酷な試練】孫悟飯(幼年期) ×1,2300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37046,37046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37047,37047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37048,37048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37049,37049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37050,37050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37051,37051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37052,37052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37053,37053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37054,37054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37055,37055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37056,37056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37057,37057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37058,37058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37059,37059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37060,37060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37061,37061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37062,37062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37063,37063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37064,37064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37065,37065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37066,37066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37067,37067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37068,37068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37069,37069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37070,37070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37071,37071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37072,37072,11,Point::Stone,1,0,龍石1個,1回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37073,37073,11,Point::Stone,1,0,龍石1個,2回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37074,37074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37075,37075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37076,37076,11,Point::Stone,3,0,龍石3個,5回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37077,37077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37078,37078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37079,37079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37080,37080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37081,37081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37082,37082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37083,37083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37084,37084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37085,37085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37086,37086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37087,37087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37088,37088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37089,37089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37090,37090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37091,37091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37092,37092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37093,37093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37094,37094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37095,37095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37096,37096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37097,37097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37098,37098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37099,37099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37100,37100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37101,37101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
37102,37102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38001,38001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38002,38002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38003,38003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38004,38004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38005,38005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38006,38006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38007,38007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38008,38008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38009,38009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38010,38010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38011,38011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38012,38012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38013,38013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38014,38014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38015,38015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38016,38016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38017,38017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38018,38018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38019,38019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38020,38020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38021,38021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38022,38022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38023,38023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38024,38024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38025,38025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38026,38026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38027,38027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38028,38028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38029,38029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38030,38030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38031,38031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38032,38032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38033,38033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38034,38034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38035,38035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38036,38036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38037,38037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38038,38038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38039,38039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38040,38040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38041,38041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38042,38042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38043,38043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38044,38044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38045,38045,1020260,Card,1,0,【初めて見た雪景色】孫悟空(少年期) ×1,2300万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38046,38046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38047,38047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38048,38048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38049,38049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38050,38050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38051,38051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38052,38052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38053,38053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38054,38054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38055,38055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38056,38056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38057,38057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38058,38058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38059,38059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38060,38060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38061,38061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38062,38062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38063,38063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38064,38064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38065,38065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38066,38066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38067,38067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38068,38068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38069,38069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38070,38070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38071,38071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38072,38072,11,Point::Stone,1,0,龍石1個,1回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38073,38073,11,Point::Stone,1,0,龍石1個,2回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38074,38074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38075,38075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38076,38076,11,Point::Stone,3,0,龍石3個,5回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38077,38077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38078,38078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38079,38079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38080,38080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38081,38081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38082,38082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38083,38083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38084,38084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38085,38085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38086,38086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38087,38087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
38088,38088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう,2024-03-22 02:20:07,2024-03-22 02:20:07
